workload,source,family,role,assignment,transformation,machine,model,tiles,ccz_share,regime,makespan,depth,t_count,ccz_count,teq_demand,t_stalls,ccz_stalls,total_stalls,t_waste,ccz_waste,peak_stage_demand,mean_stage_demand,burstiness,stages,parallelism,space_time,factory_tiles,utilisation,baseline_makespan,improvement,baseline_depth,depth_reduction,supply_bound
qt_qft8,qualtran,qft,target,ccz,commuting,A_800_0.5,A,800,0.5,moderate,338,148,6,328,662.0,0,329,329,1039,0,212.0,93.71,0.7891,7,0.649,279864,828,0.3715,1134,0.7019,1132,0.8693,1
qt_qft8,qualtran,qft,target,ccz,commuting_pace1,A_800_0.5,A,800,0.5,moderate,1107,1105,6,328,662.0,0,2,2,3556,743,40.0,15.26,1.1871,43,0.087,916596,828,0.1134,1134,0.0238,1132,0.0239,0
qt_qft8,qualtran,qft,target,ccz,commuting_pace2,A_800_0.5,A,800,0.5,moderate,1002,1000,6,328,662.0,0,2,2,3212,638,42.0,24.3,0.785,27,0.096,829656,828,0.1253,1134,0.1164,1132,0.1166,0
qt_qft8,qualtran,qft,target,ccz,commuting_pace4,A_800_0.5,A,800,0.5,moderate,613,611,6,328,662.0,0,3,3,1939,249,84.0,38.59,0.8239,17,0.157,507564,828,0.2048,1134,0.4594,1132,0.4602,0
qt_qft8,qualtran,qft,target,ccz,commuting_pace8,A_800_0.5,A,800,0.5,moderate,357,355,6,328,662.0,0,215,215,1101,0,122.0,54.67,0.7129,12,0.27,295596,828,0.3517,1134,0.6852,1132,0.6864,0
qt_qft8,qualtran,qft,target,ccz,conventional,A_800_0.5,A,800,0.5,moderate,1134,1132,6,328,662.0,0,2,2,3644,770,40.0,15.26,1.1871,43,0.085,938952,828,0.1107,1134,0.0,1132,0.0,0
qt_qft8,qualtran,qft,target,ccz,conventional_pace4,A_800_0.5,A,800,0.5,moderate,1134,1132,6,328,662.0,0,2,2,3644,770,40.0,15.26,1.1871,43,0.085,938952,828,0.1107,1134,0.0,1132,0.0,0
qt_qft8,qualtran,qft,target,ccz,commuting,B_400_0.5,B,400,0.5,constrained,992,148,6,328,662.0,0,983,983,0,0,212.0,93.71,0.7891,7,0.649,382912,386,0.3441,1137,0.1275,1132,0.8693,1
qt_qft8,qualtran,qft,target,ccz,commuting_pace1,B_400_0.5,B,400,0.5,constrained,1110,1105,6,328,662.0,0,5,5,0,0,40.0,15.26,1.1871,43,0.087,428460,386,0.3075,1137,0.0237,1132,0.0239,0
qt_qft8,qualtran,qft,target,ccz,commuting_pace2,B_400_0.5,B,400,0.5,constrained,1005,1000,6,328,662.0,0,5,5,0,0,42.0,24.3,0.785,27,0.096,387930,386,0.3396,1137,0.1161,1132,0.1166,0
qt_qft8,qualtran,qft,target,ccz,commuting_pace4,B_400_0.5,B,400,0.5,constrained,995,611,6,328,662.0,0,521,521,0,0,84.0,38.59,0.8239,17,0.157,384070,386,0.3431,1137,0.1249,1132,0.4602,1
qt_qft8,qualtran,qft,target,ccz,commuting_pace8,B_400_0.5,B,400,0.5,constrained,992,355,6,328,662.0,0,978,978,0,0,122.0,54.67,0.7129,12,0.27,382912,386,0.3441,1137,0.1275,1132,0.6864,1
qt_qft8,qualtran,qft,target,ccz,conventional,B_400_0.5,B,400,0.5,constrained,1137,1132,6,328,662.0,0,5,5,0,0,40.0,15.26,1.1871,43,0.085,438882,386,0.3002,1137,0.0,1132,0.0,0
qt_qft8,qualtran,qft,target,ccz,conventional_pace4,B_400_0.5,B,400,0.5,constrained,1137,1132,6,328,662.0,0,5,5,0,0,40.0,15.26,1.1871,43,0.085,438882,386,0.3002,1137,0.0,1132,0.0,0
qt_qft8,qualtran,qft,target,ccz,commuting,C_400_0.5,C,400,0.5,constrained,993,148,6,328,662.0,0,984,984,0,0,212.0,93.71,0.7891,7,0.649,391242,394,0.3437,1137,0.1266,1132,0.8693,1
qt_qft8,qualtran,qft,target,ccz,commuting_pace1,C_400_0.5,C,400,0.5,constrained,1110,1105,6,328,662.0,0,5,5,0,0,40.0,15.26,1.1871,43,0.087,437340,394,0.3075,1137,0.0237,1132,0.0239,0
qt_qft8,qualtran,qft,target,ccz,commuting_pace2,C_400_0.5,C,400,0.5,constrained,1005,1000,6,328,662.0,0,5,5,0,0,42.0,24.3,0.785,27,0.096,395970,394,0.3396,1137,0.1161,1132,0.1166,0
qt_qft8,qualtran,qft,target,ccz,commuting_pace4,C_400_0.5,C,400,0.5,constrained,995,611,6,328,662.0,0,618,618,0,0,84.0,38.59,0.8239,17,0.157,392030,394,0.3431,1137,0.1249,1132,0.4602,1
qt_qft8,qualtran,qft,target,ccz,commuting_pace8,C_400_0.5,C,400,0.5,constrained,993,355,6,328,662.0,0,979,979,0,0,122.0,54.67,0.7129,12,0.27,391242,394,0.3437,1137,0.1266,1132,0.6864,1
qt_qft8,qualtran,qft,target,ccz,conventional,C_400_0.5,C,400,0.5,constrained,1137,1132,6,328,662.0,0,5,5,0,0,40.0,15.26,1.1871,43,0.085,447978,394,0.3002,1137,0.0,1132,0.0,0
qt_qft8,qualtran,qft,target,ccz,conventional_pace4,C_400_0.5,C,400,0.5,constrained,1137,1132,6,328,662.0,0,5,5,0,0,40.0,15.26,1.1871,43,0.085,447978,394,0.3002,1137,0.0,1132,0.0,0
qt_qft8,qualtran,qft,target,t,commuting,A_200_0.5,A,200,0.5,constrained,891,194,718,0,718.0,883,0,883,0,116,224.0,101.71,0.7452,7,0.495,152361,171,0.6998,1496,0.4044,1488,0.8696,1
qt_qft8,qualtran,qft,target,t,commuting_pace1,A_200_0.5,A,200,0.5,constrained,1469,1461,718,0,718.0,8,0,8,445,213,40.0,16.56,1.0362,43,0.066,251199,171,0.4245,1496,0.018,1488,0.0181,0
qt_qft8,qualtran,qft,target,t,commuting_pace2,A_200_0.5,A,200,0.5,constrained,1332,1324,718,0,718.0,8,0,8,333,190,44.0,26.37,0.6948,27,0.073,227772,171,0.4681,1496,0.1096,1488,0.1102,0
qt_qft8,qualtran,qft,target,t,commuting_pace4,A_200_0.5,A,200,0.5,constrained,892,805,718,0,718.0,482,0,482,0,116,88.0,41.88,0.7252,17,0.119,152532,171,0.699,1496,0.4037,1488,0.459,1
qt_qft8,qualtran,qft,target,t,commuting_pace8,A_200_0.5,A,200,0.5,constrained,891,469,718,0,718.0,881,0,881,0,116,124.0,59.33,0.6341,12,0.205,152361,171,0.6998,1496,0.4044,1488,0.6848,1
qt_qft8,qualtran,qft,target,t,conventional,A_200_0.5,A,200,0.5,constrained,1496,1488,718,0,718.0,8,0,8,467,217,40.0,16.56,1.0362,43,0.065,255816,171,0.4168,1496,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,conventional_pace4,A_200_0.5,A,200,0.5,constrained,1496,1488,718,0,718.0,8,0,8,467,217,40.0,16.56,1.0362,43,0.065,255816,171,0.4168,1496,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,commuting,A_3200_0.5,A,3200,0.5,abundant,201,194,718,0,718.0,7,0,7,1781,691,224.0,101.71,0.7452,7,0.495,638979,3179,0.1741,1495,0.8656,1488,0.8696,0
qt_qft8,qualtran,qft,target,t,commuting_pace1,A_3200_0.5,A,3200,0.5,abundant,1468,1461,718,0,718.0,7,0,7,18483,5336,40.0,16.56,1.0362,43,0.066,4666772,3179,0.0238,1495,0.0181,1488,0.0181,0
qt_qft8,qualtran,qft,target,t,commuting_pace2,A_3200_0.5,A,3200,0.5,abundant,1331,1324,718,0,718.0,7,0,7,16677,4834,44.0,26.37,0.6948,27,0.073,4231249,3179,0.0263,1495,0.1097,1488,0.1102,0
qt_qft8,qualtran,qft,target,t,commuting_pace4,A_3200_0.5,A,3200,0.5,abundant,812,805,718,0,718.0,7,0,7,9835,2931,88.0,41.88,0.7252,17,0.119,2581348,3179,0.0431,1495,0.4569,1488,0.459,0
qt_qft8,qualtran,qft,target,t,commuting_pace8,A_3200_0.5,A,3200,0.5,abundant,476,469,718,0,718.0,7,0,7,5406,1699,124.0,59.33,0.6341,12,0.205,1513204,3179,0.0735,1495,0.6816,1488,0.6848,0
qt_qft8,qualtran,qft,target,t,conventional,A_3200_0.5,A,3200,0.5,abundant,1495,1488,718,0,718.0,7,0,7,18839,5435,40.0,16.56,1.0362,43,0.065,4752605,3179,0.0234,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,conventional_pace4,A_3200_0.5,A,3200,0.5,abundant,1495,1488,718,0,718.0,7,0,7,18839,5435,40.0,16.56,1.0362,43,0.065,4752605,3179,0.0234,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,commuting,A_400_0.25,A,400,0.25,constrained,307,194,718,0,718.0,299,0,299,0,19,224.0,101.71,0.7452,7,0.495,113283,369,0.8389,1495,0.7946,1488,0.8696,1
qt_qft8,qualtran,qft,target,t,commuting_pace1,A_400_0.25,A,400,0.25,constrained,1468,1461,718,0,718.0,7,0,7,2832,212,40.0,16.56,1.0362,43,0.066,541692,369,0.1754,1495,0.0181,1488,0.0181,0
qt_qft8,qualtran,qft,target,t,commuting_pace2,A_400_0.25,A,400,0.25,constrained,1331,1324,718,0,718.0,7,0,7,2495,190,44.0,26.37,0.6948,27,0.073,491139,369,0.1935,1495,0.1097,1488,0.1102,0
qt_qft8,qualtran,qft,target,t,commuting_pace4,A_400_0.25,A,400,0.25,constrained,812,805,718,0,718.0,8,0,8,1221,103,88.0,41.88,0.7252,17,0.119,299628,369,0.3172,1495,0.4569,1488,0.459,0
qt_qft8,qualtran,qft,target,t,commuting_pace8,A_400_0.25,A,400,0.25,constrained,476,469,718,0,718.0,9,0,9,397,47,124.0,59.33,0.6341,12,0.205,175644,369,0.5411,1495,0.6816,1488,0.6848,0
qt_qft8,qualtran,qft,target,t,conventional,A_400_0.25,A,400,0.25,constrained,1495,1488,718,0,718.0,7,0,7,2898,217,40.0,16.56,1.0362,43,0.065,551655,369,0.1723,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,conventional_pace4,A_400_0.25,A,400,0.25,constrained,1495,1488,718,0,718.0,7,0,7,2898,217,40.0,16.56,1.0362,43,0.065,551655,369,0.1723,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,commuting,A_400_0.5,A,400,0.5,constrained,453,194,718,0,718.0,445,0,445,0,193,224.0,101.71,0.7452,7,0.495,187542,414,0.6012,1495,0.697,1488,0.8696,1
qt_qft8,qualtran,qft,target,t,commuting_pace1,A_400_0.5,A,400,0.5,constrained,1468,1461,718,0,718.0,7,0,7,1638,700,40.0,16.56,1.0362,43,0.066,607752,414,0.1855,1495,0.0181,1488,0.0181,0
qt_qft8,qualtran,qft,target,t,commuting_pace2,A_400_0.5,A,400,0.5,constrained,1331,1324,718,0,718.0,7,0,7,1414,632,44.0,26.37,0.6948,27,0.073,551034,414,0.2046,1495,0.1097,1488,0.1102,0
qt_qft8,qualtran,qft,target,t,commuting_pace4,A_400_0.5,A,400,0.5,constrained,813,805,718,0,718.0,10,0,10,566,373,88.0,41.88,0.7252,17,0.119,336582,414,0.335,1495,0.4562,1488,0.459,0
qt_qft8,qualtran,qft,target,t,commuting_pace8,A_400_0.5,A,400,0.5,constrained,478,469,718,0,718.0,279,0,279,18,205,124.0,59.33,0.6341,12,0.205,197892,414,0.5698,1495,0.6803,1488,0.6848,0
qt_qft8,qualtran,qft,target,t,conventional,A_400_0.5,A,400,0.5,constrained,1495,1488,718,0,718.0,7,0,7,1682,714,40.0,16.56,1.0362,43,0.065,618930,414,0.1822,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,conventional_pace4,A_400_0.5,A,400,0.5,constrained,1495,1488,718,0,718.0,7,0,7,1682,714,40.0,16.56,1.0362,43,0.065,618930,414,0.1822,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,commuting,A_400_0.75,A,400,0.75,constrained,891,194,718,0,718.0,883,0,883,0,560,224.0,101.71,0.7452,7,0.495,344817,387,0.3745,1496,0.4044,1488,0.8696,1
qt_qft8,qualtran,qft,target,t,commuting_pace1,A_400_0.75,A,400,0.75,constrained,1469,1461,718,0,718.0,8,0,8,445,945,40.0,16.56,1.0362,43,0.066,568503,387,0.2272,1496,0.018,1488,0.0181,0
qt_qft8,qualtran,qft,target,t,commuting_pace2,A_400_0.75,A,400,0.75,constrained,1332,1324,718,0,718.0,8,0,8,333,854,44.0,26.37,0.6948,27,0.073,515484,387,0.2505,1496,0.1096,1488,0.1102,0
qt_qft8,qualtran,qft,target,t,commuting_pace4,A_400_0.75,A,400,0.75,constrained,892,805,718,0,718.0,482,0,482,0,560,88.0,41.88,0.7252,17,0.119,345204,387,0.3741,1496,0.4037,1488,0.459,1
qt_qft8,qualtran,qft,target,t,commuting_pace8,A_400_0.75,A,400,0.75,constrained,891,469,718,0,718.0,881,0,881,0,560,124.0,59.33,0.6341,12,0.205,344817,387,0.3745,1496,0.4044,1488,0.6848,1
qt_qft8,qualtran,qft,target,t,conventional,A_400_0.75,A,400,0.75,constrained,1496,1488,718,0,718.0,8,0,8,467,963,40.0,16.56,1.0362,43,0.065,578952,387,0.2231,1496,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,conventional_pace4,A_400_0.75,A,400,0.75,constrained,1496,1488,718,0,718.0,8,0,8,467,963,40.0,16.56,1.0362,43,0.065,578952,387,0.2231,1496,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,commuting,A_800_0.5,A,800,0.5,moderate,234,194,718,0,718.0,218,0,218,0,198,224.0,101.71,0.7452,7,0.495,193752,828,0.5819,1495,0.8435,1488,0.8696,1
qt_qft8,qualtran,qft,target,t,commuting_pace1,A_800_0.5,A,800,0.5,moderate,1468,1461,718,0,718.0,7,0,7,4025,1432,40.0,16.56,1.0362,43,0.066,1215504,828,0.0928,1495,0.0181,1488,0.0181,0
qt_qft8,qualtran,qft,target,t,commuting_pace2,A_800_0.5,A,800,0.5,moderate,1331,1324,718,0,718.0,7,0,7,3577,1295,44.0,26.37,0.6948,27,0.073,1102068,828,0.1023,1495,0.1097,1488,0.1102,0
qt_qft8,qualtran,qft,target,t,commuting_pace4,A_800_0.5,A,800,0.5,moderate,812,805,718,0,718.0,7,0,7,1878,776,88.0,41.88,0.7252,17,0.119,672336,828,0.1677,1495,0.4569,1488,0.459,0
qt_qft8,qualtran,qft,target,t,commuting_pace8,A_800_0.5,A,800,0.5,moderate,476,469,718,0,718.0,8,0,8,779,440,124.0,59.33,0.6341,12,0.205,394128,828,0.2861,1495,0.6816,1488,0.6848,0
qt_qft8,qualtran,qft,target,t,conventional,A_800_0.5,A,800,0.5,moderate,1495,1488,718,0,718.0,7,0,7,4114,1459,40.0,16.56,1.0362,43,0.065,1237860,828,0.0911,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,conventional_pace4,A_800_0.5,A,800,0.5,moderate,1495,1488,718,0,718.0,7,0,7,4114,1459,40.0,16.56,1.0362,43,0.065,1237860,828,0.0911,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,commuting,B_400_0.5,B,400,0.5,constrained,581,194,718,0,718.0,573,0,573,0,0,224.0,101.71,0.7452,7,0.495,224266,386,0.6372,1499,0.6124,1488,0.8696,1
qt_qft8,qualtran,qft,target,t,commuting_pace1,B_400_0.5,B,400,0.5,constrained,1472,1461,718,0,718.0,11,0,11,0,0,40.0,16.56,1.0362,43,0.066,568192,386,0.2515,1499,0.018,1488,0.0181,0
qt_qft8,qualtran,qft,target,t,commuting_pace2,B_400_0.5,B,400,0.5,constrained,1335,1324,718,0,718.0,11,0,11,0,0,44.0,26.37,0.6948,27,0.073,515310,386,0.2773,1499,0.1094,1488,0.1102,0
qt_qft8,qualtran,qft,target,t,commuting_pace4,B_400_0.5,B,400,0.5,constrained,816,805,718,0,718.0,13,0,13,0,0,88.0,41.88,0.7252,17,0.119,314976,386,0.4537,1499,0.4556,1488,0.459,0
qt_qft8,qualtran,qft,target,t,commuting_pace8,B_400_0.5,B,400,0.5,constrained,581,469,718,0,718.0,548,0,548,0,0,124.0,59.33,0.6341,12,0.205,224266,386,0.6372,1499,0.6124,1488,0.6848,1
qt_qft8,qualtran,qft,target,t,conventional,B_400_0.5,B,400,0.5,constrained,1499,1488,718,0,718.0,11,0,11,0,0,40.0,16.56,1.0362,43,0.065,578614,386,0.247,1499,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,conventional_pace4,B_400_0.5,B,400,0.5,constrained,1499,1488,718,0,718.0,11,0,11,0,0,40.0,16.56,1.0362,43,0.065,578614,386,0.247,1499,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,commuting,C_400_0.5,C,400,0.5,constrained,577,194,718,0,718.0,569,0,569,0,0,224.0,101.71,0.7452,7,0.495,227338,394,0.6416,1495,0.614,1488,0.8696,1
qt_qft8,qualtran,qft,target,t,commuting_pace1,C_400_0.5,C,400,0.5,constrained,1468,1461,718,0,718.0,7,0,7,0,0,40.0,16.56,1.0362,43,0.066,578392,394,0.2522,1495,0.0181,1488,0.0181,0
qt_qft8,qualtran,qft,target,t,commuting_pace2,C_400_0.5,C,400,0.5,constrained,1331,1324,718,0,718.0,7,0,7,0,0,44.0,26.37,0.6948,27,0.073,524414,394,0.2782,1495,0.1097,1488,0.1102,0
qt_qft8,qualtran,qft,target,t,commuting_pace4,C_400_0.5,C,400,0.5,constrained,813,805,718,0,718.0,11,0,11,0,0,88.0,41.88,0.7252,17,0.119,320322,394,0.4554,1495,0.4562,1488,0.459,0
qt_qft8,qualtran,qft,target,t,commuting_pace8,C_400_0.5,C,400,0.5,constrained,577,469,718,0,718.0,539,0,539,0,0,124.0,59.33,0.6341,12,0.205,227338,394,0.6416,1495,0.614,1488,0.6848,1
qt_qft8,qualtran,qft,target,t,conventional,C_400_0.5,C,400,0.5,constrained,1495,1488,718,0,718.0,7,0,7,0,0,40.0,16.56,1.0362,43,0.065,589030,394,0.2476,1495,0.0,1488,0.0,0
qt_qft8,qualtran,qft,target,t,conventional_pace4,C_400_0.5,C,400,0.5,constrained,1495,1488,718,0,718.0,7,0,7,0,0,40.0,16.56,1.0362,43,0.065,589030,394,0.2476,1495,0.0,1488,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting,A_200_0.5,A,200,0.5,constrained,65,28,8,10,28.0,1,54,55,6,0,14.0,6.67,0.7874,3,1.321,11115,171,0.3741,94,0.3085,91,0.6923,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace1,A_200_0.5,A,200,0.5,constrained,87,84,8,10,28.0,1,2,3,24,0,2.0,2.0,0.0,10,0.44,14877,171,0.2795,94,0.0745,91,0.0769,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace2,A_200_0.5,A,200,0.5,constrained,71,63,8,10,28.0,1,8,9,11,0,2.0,2.0,0.0,10,0.587,12141,171,0.3425,94,0.2447,91,0.3077,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace4,A_200_0.5,A,200,0.5,constrained,66,43,8,10,28.0,1,39,40,7,0,4.0,3.33,0.2828,6,0.86,11286,171,0.3684,94,0.2979,91,0.5275,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace8,A_200_0.5,A,200,0.5,constrained,66,33,8,10,28.0,1,39,40,7,0,8.0,5.0,0.4472,4,1.121,11286,171,0.3684,94,0.2979,91,0.6374,1
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional,A_200_0.5,A,200,0.5,constrained,94,91,8,10,28.0,1,2,3,30,0,2.0,2.0,0.0,10,0.407,16074,171,0.2587,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional_pace4,A_200_0.5,A,200,0.5,constrained,94,91,8,10,28.0,1,2,3,30,0,2.0,2.0,0.0,10,0.407,16074,171,0.2587,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting,A_3200_0.5,A,3200,0.5,abundant,31,28,8,10,28.0,1,3,4,250,57,14.0,6.67,0.7874,3,1.321,98549,3179,0.044,94,0.6702,91,0.6923,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace1,A_3200_0.5,A,3200,0.5,abundant,87,84,8,10,28.0,1,2,3,989,263,2.0,2.0,0.0,10,0.44,276573,3179,0.0157,94,0.0745,91,0.0769,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace2,A_3200_0.5,A,3200,0.5,abundant,65,63,8,10,28.0,1,2,3,699,182,2.0,2.0,0.0,10,0.587,206635,3179,0.021,94,0.3085,91,0.3077,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace4,A_3200_0.5,A,3200,0.5,abundant,45,43,8,10,28.0,1,2,3,435,109,4.0,3.33,0.2828,6,0.86,143055,3179,0.0303,94,0.5213,91,0.5275,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace8,A_3200_0.5,A,3200,0.5,abundant,35,33,8,10,28.0,1,2,3,303,72,8.0,5.0,0.4472,4,1.121,111265,3179,0.039,94,0.6277,91,0.6374,0
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional,A_3200_0.5,A,3200,0.5,abundant,94,91,8,10,28.0,1,2,3,1081,288,2.0,2.0,0.0,10,0.407,298826,3179,0.0145,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional_pace4,A_3200_0.5,A,3200,0.5,abundant,94,91,8,10,28.0,1,2,3,1081,288,2.0,2.0,0.0,10,0.407,298826,3179,0.0145,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting,A_400_0.25,A,400,0.25,constrained,65,28,8,10,28.0,1,54,55,98,0,14.0,6.67,0.7874,3,1.321,23985,369,0.1545,94,0.3085,91,0.6923,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace1,A_400_0.25,A,400,0.25,constrained,87,84,8,10,28.0,1,2,3,152,0,2.0,2.0,0.0,10,0.44,32103,369,0.1154,94,0.0745,91,0.0769,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace2,A_400_0.25,A,400,0.25,constrained,71,63,8,10,28.0,1,8,9,113,0,2.0,2.0,0.0,10,0.587,26199,369,0.1415,94,0.2447,91,0.3077,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace4,A_400_0.25,A,400,0.25,constrained,66,43,8,10,28.0,1,39,40,100,0,4.0,3.33,0.2828,6,0.86,24354,369,0.1522,94,0.2979,91,0.5275,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace8,A_400_0.25,A,400,0.25,constrained,66,33,8,10,28.0,1,39,40,100,0,8.0,5.0,0.4472,4,1.121,24354,369,0.1522,94,0.2979,91,0.6374,1
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional,A_400_0.25,A,400,0.25,constrained,94,91,8,10,28.0,1,2,3,169,0,2.0,2.0,0.0,10,0.407,34686,369,0.1068,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional_pace4,A_400_0.25,A,400,0.25,constrained,94,91,8,10,28.0,1,2,3,169,0,2.0,2.0,0.0,10,0.407,34686,369,0.1068,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting,A_400_0.5,A,400,0.5,constrained,38,28,8,10,28.0,1,14,15,8,0,14.0,6.67,0.7874,3,1.321,15732,414,0.2795,94,0.5957,91,0.6923,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace1,A_400_0.5,A,400,0.5,constrained,87,84,8,10,28.0,1,2,3,88,0,2.0,2.0,0.0,10,0.44,36018,414,0.1221,94,0.0745,91,0.0769,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace2,A_400_0.5,A,400,0.5,constrained,65,63,8,10,28.0,1,2,3,52,0,2.0,2.0,0.0,10,0.587,26910,414,0.1634,94,0.3085,91,0.3077,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace4,A_400_0.5,A,400,0.5,constrained,45,43,8,10,28.0,1,4,5,19,0,4.0,3.33,0.2828,6,0.86,18630,414,0.236,94,0.5213,91,0.5275,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace8,A_400_0.5,A,400,0.5,constrained,42,33,8,10,28.0,1,14,15,14,0,8.0,5.0,0.4472,4,1.121,17388,414,0.2529,94,0.5532,91,0.6374,1
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional,A_400_0.5,A,400,0.5,constrained,94,91,8,10,28.0,1,2,3,100,3,2.0,2.0,0.0,10,0.407,38916,414,0.113,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional_pace4,A_400_0.5,A,400,0.5,constrained,94,91,8,10,28.0,1,2,3,100,3,2.0,2.0,0.0,10,0.407,38916,414,0.113,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting,A_400_0.75,A,400,0.75,constrained,36,28,8,10,28.0,2,11,13,0,0,14.0,6.67,0.7874,3,1.321,13932,387,0.3615,94,0.617,91,0.6923,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace1,A_400_0.75,A,400,0.75,constrained,87,84,8,10,28.0,1,2,3,24,14,2.0,2.0,0.0,10,0.44,33669,387,0.1496,94,0.0745,91,0.0769,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace2,A_400_0.75,A,400,0.75,constrained,65,63,8,10,28.0,1,2,3,6,0,2.0,2.0,0.0,10,0.587,25155,387,0.2002,94,0.3085,91,0.3077,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace4,A_400_0.75,A,400,0.75,constrained,45,43,8,10,28.0,2,3,5,0,0,4.0,3.33,0.2828,6,0.86,17415,387,0.2892,94,0.5213,91,0.5275,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace8,A_400_0.75,A,400,0.75,constrained,39,33,8,10,28.0,2,9,11,0,0,8.0,5.0,0.4472,4,1.121,15093,387,0.3337,94,0.5851,91,0.6374,1
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional,A_400_0.75,A,400,0.75,constrained,94,91,8,10,28.0,1,2,3,30,18,2.0,2.0,0.0,10,0.407,36378,387,0.1384,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,conventional_pace4,A_400_0.75,A,400,0.75,constrained,94,91,8,10,28.0,1,2,3,30,18,2.0,2.0,0.0,10,0.407,36378,387,0.1384,94,0.0,91,0.0,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting,A_800_0.5,A,800,0.5,moderate,34,28,8,10,28.0,1,8,9,42,0,14.0,6.67,0.7874,3,1.321,28152,828,0.1562,94,0.6383,91,0.6923,1
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace1,A_800_0.5,A,800,0.5,moderate,87,84,8,10,28.0,1,2,3,216,41,2.0,2.0,0.0,10,0.44,72036,828,0.061,94,0.0745,91,0.0769,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace2,A_800_0.5,A,800,0.5,moderate,65,63,8,10,28.0,1,2,3,144,19,2.0,2.0,0.0,10,0.587,53820,828,0.0817,94,0.3085,91,0.3077,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace4,A_800_0.5,A,800,0.5,moderate,45,43,8,10,28.0,1,3,4,78,0,4.0,3.33,0.2828,6,0.86,37260,828,0.118,94,0.5213,91,0.5275,0
qt_qpe3,qualtran,phase_estimation,target,ccz,commuting_pace8,A_800_0.5,A,800,0.5,moderate,37,33,8,10,28.0,1,5,6,52,0,8.0,5.0,0.4472,4,1.121,30636,828,0.1435,94,0.6064,91,0.6374,1
