workload,family,seed,n,C,B,schedule,T_ref_asap,T_static,T_exe,ratio_to_T_ref,stall_cycles,Delta_max,max_backlog,mean_backlog,BacklogArea,L_backlog,num_backlog_intervals,longest_backlog_interval,backlog_persistence_ratio,D_peak,D_mean,D_cv,D_peak_to_mean,num_demand_peaks,T_count,critical_path_length,slack_ratio,mean_slack,median_slack,p90_slack,fraction_zero_slack,fraction_slack_ge_2,fraction_slack_ge_5,ready_T_width_peak,mean_demand_over_C,peak_demand_over_C,supply_tightness,regime_label,regime_reason,recommended_strategy
constructed_high,high_compressibility,0,24,2,8,static,80,80,105,1.3125,25,57,49,8.25,660,26,1,26,0.325,61,0.9,7.522804835471447,67.77777777777777,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,30.5,0.42857142857142855,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,8,capacity_aware,80,110,110,1.375,0,0,0,0.0,0,0,0,0,0.0,2,0.6545454545454545,1.3419858143534626,3.0555555555555554,30,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.32727272727272727,1.0,0.42857142857142855,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,8,smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,2,0.9,0.3767961101736261,2.2222222222222223,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,1.0,0.42857142857142855,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,8,delivery_aware_v2,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,3,0.9,1.1194134266449935,3.333333333333333,4,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,1.5,0.42857142857142855,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,8,robust_smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,0.5,0.42857142857142855,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,12,static,80,80,103,1.2875,23,57,45,6.975,558,24,1,24,0.3,61,0.9,7.522804835471447,67.77777777777777,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,30.5,0.4186046511627907,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,12,capacity_aware,80,110,110,1.375,0,0,0,0.0,0,0,0,0,0.0,2,0.6545454545454545,1.3419858143534626,3.0555555555555554,30,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.32727272727272727,1.0,0.4186046511627907,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,12,smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,2,0.9,0.3767961101736261,2.2222222222222223,1,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,1.0,0.4186046511627907,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,12,delivery_aware_v2,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,3,0.9,1.1194134266449935,3.333333333333333,4,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,1.5,0.4186046511627907,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
constructed_high,high_compressibility,0,24,2,12,robust_smooth,80,80,80,1.0,0,0,0,0.0,0,0,0,0,0.0,1,0.9,0.3333333333333333,1.1111111111111112,72,72,80,0.8333333333333334,64.16666666666667,77.0,77.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,61,0.45,0.5,0.4186046511627907,peak_dominated_smooth_solvable,slack smoothing removes burst-induced backlog,smooth
