case_id,workload,family,seed,n,policy,chosen_strategy,T_exe_over_T_ref,BacklogArea,DeltaC,DeltaB,pareto_optimal,near_pareto,nontrivial_case
constructed_low|low_compressibility|1|24|8|24,constructed_low,low_compressibility,1,24,always_capacity_aware,capacity_aware,1.0,0.0,0.0,0.0,1,1,0
constructed_low|low_compressibility|1|24|8|24,constructed_low,low_compressibility,1,24,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,0
constructed_low|low_compressibility|1|24|8|24,constructed_low,low_compressibility,1,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,0
constructed_high|high_compressibility|2|24|1|0,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|0,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|0,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|0,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|0,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.662162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|0,constructed_high,high_compressibility,2,24,random,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|0,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|2,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|2,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|2,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|2,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|2,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.662162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|2,constructed_high,high_compressibility,2,24,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|2,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|4,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|4,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|4,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|4,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|4,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.662162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|4,constructed_high,high_compressibility,2,24,random,none/static,1.5945945945945945,1130.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|4,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|8,constructed_high,high_compressibility,2,24,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|8,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|8,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|8,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|8,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.662162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|8,constructed_high,high_compressibility,2,24,random,none/static,1.5405405405405406,934.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|8,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|12,constructed_high,high_compressibility,2,24,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|12,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|12,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|12,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|12,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.662162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|12,constructed_high,high_compressibility,2,24,random,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|12,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|16,constructed_high,high_compressibility,2,24,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|16,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|16,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|16,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|16,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.662162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|16,constructed_high,high_compressibility,2,24,random,capacity_aware,1.662162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|16,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|24,constructed_high,high_compressibility,2,24,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|24,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|24,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|24,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|24,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.662162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|1|24,constructed_high,high_compressibility,2,24,random,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|1|24,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|0,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|0,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|0,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|0,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|0,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|0,constructed_high,high_compressibility,2,24,random,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|0,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|2,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|2,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|2,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|2,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|2,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|2,constructed_high,high_compressibility,2,24,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|2,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|4,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|4,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|4,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|4,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|4,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|4,constructed_high,high_compressibility,2,24,random,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|4,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|8,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|8,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|8,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|8,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|8,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|8,constructed_high,high_compressibility,2,24,random,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|8,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|12,constructed_high,high_compressibility,2,24,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|12,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|12,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|12,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|12,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|12,constructed_high,high_compressibility,2,24,random,robust_smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|12,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|16,constructed_high,high_compressibility,2,24,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|16,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|16,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|16,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|16,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|16,constructed_high,high_compressibility,2,24,random,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|16,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|24,constructed_high,high_compressibility,2,24,regime_aware,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|24,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|24,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|24,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|2|24,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.3243243243243243,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|24,constructed_high,high_compressibility,2,24,random,none/static,1.1486486486486487,137.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|2|24,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|0,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|0,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|0,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|0,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|0,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.2162162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|3|0,constructed_high,high_compressibility,2,24,random,none/static,1.2027027027027026,355.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|3|0,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|2,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|2,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|2,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|2,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|2,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.2162162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|3|2,constructed_high,high_compressibility,2,24,random,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|2,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|4,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|4,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|4,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|4,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|4,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.2162162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|3|4,constructed_high,high_compressibility,2,24,random,capacity_aware,1.2162162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|3|4,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|8,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|8,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|8,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|8,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|8,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.2162162162162162,0.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|3|8,constructed_high,high_compressibility,2,24,random,none/static,1.162162162162162,240.0,0.0,0.0,0,0,1
constructed_high|high_compressibility|2|24|3|8,constructed_high,high_compressibility,2,24,oracle_resource_aware,DA_v2,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|12,constructed_high,high_compressibility,2,24,regime_aware,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|12,constructed_high,high_compressibility,2,24,always_smooth,smooth,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|12,constructed_high,high_compressibility,2,24,always_increase_B,increase_B,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|12,constructed_high,high_compressibility,2,24,always_increase_C,increase_C,1.0,0.0,0.0,0.0,1,1,1
constructed_high|high_compressibility|2|24|3|12,constructed_high,high_compressibility,2,24,always_capacity_aware,capacity_aware,1.2162162162162162,0.0,0.0,0.0,0,0,1
