lambda_A,lambda_C,lambda_B,policy,match_rate,match_rate_nontrivial,mean_regret,median_regret,p95_regret,mean_regret_nontrivial,median_regret_nontrivial,p95_regret_nontrivial
0.01,0.01,0.002,always_smooth,0.9100274725274725,0.7366255144032922,0.04740212516378708,0.0,0.25923076923076915,0.14026035534981984,0.0,0.8745121951219512
0.01,0.01,0.002,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.002,random,0.8125,0.5308641975308642,0.06757845921505552,0.0,0.37187499999999996,0.1950181531938009,0.0,0.9090243902439024
0.01,0.01,0.002,regime_aware,0.9622252747252747,0.8930041152263375,0.0015239720335371869,0.0,0.0,0.004503916215699884,0.0,0.038000000000000034
0.01,0.01,0.005,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.12097112691219829,0.0,0.6621621621621621,0.331976912884026,0.18301435406698563,0.9090243902439024
0.01,0.01,0.005,always_increase_B,0.9107142857142857,0.7386831275720165,0.041750661313958944,0.0,0.22809523809523813,0.1233292208532154,0.0,0.7809756097560976
0.01,0.01,0.005,always_increase_C,0.9979395604395604,1.0,2.060439560439562e-05,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.005,always_smooth,0.9100274725274725,0.7366255144032922,0.047392509779171685,0.0,0.25923076923076915,0.1402315487654577,0.0,0.8745121951219512
0.01,0.01,0.005,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.005,random,0.8296703296703297,0.5534979423868313,0.0667735875754018,0.0,0.35986301369863005,0.19487195412165284,0.0,0.9185714285714286
0.01,0.01,0.005,regime_aware,0.9615384615384616,0.8909465020576132,0.003109136868702022,0.0,0.0,0.009252887409115522,0.0,0.08986301369863003
0.01,0.01,0.01,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.12097112691219829,0.0,0.6621621621621621,0.331976912884026,0.18301435406698563,0.9090243902439024
0.01,0.01,0.01,always_increase_B,0.9100274725274725,0.7366255144032922,0.048522639335936965,0.0,0.2992307692307692,0.1436172866968368,0.0,0.874736842105263
0.01,0.01,0.01,always_increase_C,0.9979395604395604,1.0,2.060439560439562e-05,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.01,always_smooth,0.9100274725274725,0.7366255144032922,0.047392509779171685,0.0,0.25923076923076915,0.1402315487654577,0.0,0.8745121951219512
0.01,0.01,0.01,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.01,random,0.8303571428571429,0.5823045267489712,0.06512272092918817,0.0,0.36986301369863006,0.1865644282213472,0.0,0.8747560975609756
0.01,0.01,0.01,regime_aware,0.9608516483516484,0.8888888888888888,0.0057671039016690545,0.0,0.0,0.017215850372078484,0.0,0.1499999999999999
0.01,0.01,0.02,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.12097112691219829,0.0,0.6621621621621621,0.331976912884026,0.18301435406698563,0.9090243902439024
0.01,0.01,0.02,always_increase_B,0.9100274725274725,0.7366255144032922,0.06206659537989301,0.0,0.47,0.1841934183840796,0.0,0.9104761904761904
0.01,0.01,0.02,always_increase_C,0.9979395604395604,1.0,2.060439560439562e-05,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.02,always_smooth,0.9100274725274725,0.7366255144032922,0.047392509779171685,0.0,0.25923076923076915,0.1402315487654577,0.0,0.8745121951219512
0.01,0.01,0.02,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.02,random,0.8214285714285714,0.5411522633744856,0.07072829710549547,0.0,0.41934210526315785,0.20726785755795732,0.0,0.8999999999999999
0.01,0.01,0.02,regime_aware,0.9608516483516484,0.8888888888888888,0.01108303796760312,0.0,0.0,0.03314177629800442,0.0,0.27
0.01,0.01,0.05,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.12097112691219829,0.0,0.6621621621621621,0.331976912884026,0.18301435406698563,0.9090243902439024
0.01,0.01,0.05,always_increase_B,0.9100274725274725,0.7366255144032922,0.10269846351176114,0.0,0.884736842105263,0.305921813445808,0.0,1.59
0.01,0.01,0.05,always_increase_C,0.9979395604395604,1.0,2.060439560439562e-05,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.05,always_smooth,0.9100274725274725,0.7366255144032922,0.047392509779171685,0.0,0.25923076923076915,0.1402315487654577,0.0,0.8745121951219512
0.01,0.01,0.05,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.05,random,0.8131868131868132,0.522633744855967,0.07876803426348403,0.0,0.41934210526315785,0.22924357636384268,0.0,1.1900000000000002
0.01,0.01,0.05,regime_aware,0.9608516483516484,0.8888888888888888,0.02703084016540532,0.0,0.0,0.08091955407578219,0.0,0.6900000000000002
0.01,0.03,0.0,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11930903900011039,0.0,0.6621621621621621,0.32699748901571324,0.183568677792041,0.8685714285714285
0.01,0.03,0.0,always_increase_B,0.9471153846153846,0.8477366255144033,0.03331659537989301,0.0,0.09789473684210526,0.09806173114128124,0.0,0.6304761904761904
0.01,0.03,0.0,always_increase_C,0.9608516483516484,0.8888888888888888,0.0011744505494505504,0.0,0.0,0.003333333333333336,0.0,0.030000000000000027
0.01,0.03,0.0,always_smooth,0.9100274725274725,0.7366255144032922,0.04573042186708377,0.0,0.2676829268292682,0.13525212489714494,0.0,0.8145121951219512
0.01,0.03,0.0,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.03,0.0,random,0.8303571428571429,0.5699588477366255,0.057956894622610895,0.0,0.3182926829268291,0.16760575624620191,0.0,0.8526829268292682
0.01,0.03,0.0,regime_aware,0.9869505494505495,0.9670781893004116,0.0008632577478229005,0.0,0.0,0.0024010355572636685,0.0,0.0
0.01,0.03,0.002,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11838713843050765,0.0,0.6621621621621621,0.32423558113640955,0.18181818181818188,0.8685714285714285
0.01,0.03,0.002,always_increase_B,0.9237637362637363,0.7777777777777778,0.03510348601908148,0.0,0.1578947368421053,0.10341504959942613,0.0,0.6689756097560975
0.01,0.03,0.002,always_increase_C,0.9828296703296703,0.9547325102880658,0.0002525499798478149,0.0,0.0,0.0005714254540296675,0.0,0.0
0.01,0.03,0.002,always_smooth,0.9114010989010989,0.7407407407407407,0.044808521297481044,0.0,0.23923076923076914,0.13249021701784128,0.0,0.8145121951219512
0.01,0.03,0.002,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.03,0.002,random,0.8296703296703297,0.5843621399176955,0.063248047976016,0.0,0.33986301369863003,0.18097298422843988,0.0,0.8594805194805195
0.01,0.03,0.002,regime_aware,0.9711538461538461,0.9197530864197531,0.001004543991406979,0.0,0.0,0.002824312863145188,0.0,0.02499999999999991
0.01,0.03,0.005,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11826061404026375,0.0,0.6621621621621621,0.3238565286421809,0.18181818181818188,0.8685714285714285
0.01,0.03,0.005,always_increase_B,0.9141483516483516,0.7489711934156379,0.03904014844202439,0.0,0.2080952380952381,0.11520883661137032,0.0,0.7209756097560975
0.01,0.03,0.005,always_increase_C,0.992445054945055,0.9835390946502057,0.0001260255896039124,0.0,0.0,0.00019237295980102133,0.0,0.0
0.01,0.03,0.005,always_smooth,0.9120879120879121,0.742798353909465,0.044681996907237134,0.0,0.23923076923076914,0.13211116452361263,0.0,0.8145121951219512
0.01,0.03,0.005,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.03,0.005,random,0.823489010989011,0.5617283950617284,0.0636460638778663,0.0,0.33766233766233755,0.1835995669920823,0.0,0.8685714285714285
0.01,0.03,0.005,regime_aware,0.9649725274725275,0.9012345679012346,0.0024727998209432963,0.0,0.0,0.007223038146694319,0.0,0.06986301369863002
0.01,0.03,0.01,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11822777872489416,0.0,0.6621621621621621,0.32375815782082684,0.18181818181818188,0.8685714285714285
0.01,0.03,0.01,always_increase_B,0.9107142857142857,0.7386831275720165,0.04577929114863285,0.0,0.27923076923076917,0.13539853163363766,0.0,0.8209756097560974
0.01,0.03,0.01,always_increase_C,0.9945054945054945,0.9897119341563786,9.31902742343503e-05,0.0,0.0,9.400213844694228e-05,0.0,0.0
0.01,0.03,0.01,always_smooth,0.9127747252747253,0.7448559670781894,0.044649161591867575,0.0,0.23923076923076914,0.13201279370225855,0.0,0.8145121951219512
0.01,0.03,0.01,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.03,0.01,random,0.8324175824175825,0.5864197530864198,0.06458477073510076,0.0,0.36726027397260275,0.18514551491666037,0.0,0.8926829268292682
0.01,0.03,0.01,regime_aware,0.9642857142857143,0.8991769547325102,0.005097931538540767,0.0,0.0,0.015087630288303204,0.0,0.1299999999999999
0.01,0.03,0.02,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11822091059302604,0.0,0.6621621621621621,0.32373758168913963,0.18181818181818188,0.8685714285714285
0.01,0.03,0.02,always_increase_B,0.9100274725274725,0.7366255144032922,0.05931637906072077,0.0,0.44999999999999996,0.1759540871891932,0.0,0.8704761904761904
0.01,0.03,0.02,always_increase_C,0.9951923076923077,0.9917695473251029,8.632214236621841e-05,0.0,0.0,7.342600675969946e-05,0.0,0.0
0.01,0.03,0.02,always_smooth,0.9127747252747253,0.7448559670781894,0.04464229345999945,0.0,0.23923076923076914,0.1319922175705713,0.0,0.8145121951219512
0.01,0.03,0.02,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.03,0.02,random,0.8303571428571429,0.588477366255144,0.06758280770962159,0.0,0.3726027397260274,0.19238574471218953,0.0,0.864736842105263
0.01,0.03,0.02,regime_aware,0.9635989010989011,0.897119341563786,0.010406997472606701,0.0,0.0,0.030992980082541886,0.0,0.25
0.01,0.03,0.05,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11822091059302604,0.0,0.6621621621621621,0.32373758168913963,0.18181818181818188,0.8685714285714285
0.01,0.03,0.05,always_increase_B,0.9100274725274725,0.7366255144032922,0.09994824719258891,0.0,0.864736842105263,0.2976824822509216,0.0,1.57
0.01,0.03,0.05,always_increase_C,0.9951923076923077,0.9917695473251029,8.632214236621841e-05,0.0,0.0,7.342600675969946e-05,0.0,0.0
0.01,0.03,0.05,always_smooth,0.9127747252747253,0.7448559670781894,0.04464229345999945,0.0,0.23923076923076914,0.1319922175705713,0.0,0.8145121951219512
0.01,0.03,0.05,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.03,0.05,random,0.8193681318681318,0.5473251028806584,0.07381306470531307,0.0,0.42031249999999987,0.21527183079145318,0.0,1.176842105263158
0.01,0.03,0.05,regime_aware,0.9635989010989011,0.897119341563786,0.026354799670408904,0.0,0.0,0.07877075786031967,0.0,0.6700000000000002
0.01,0.05,0.0,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11727607196714335,0.0,0.6368421052631579,0.3209069540362893,0.183568677792041,0.8285714285714285
0.01,0.05,0.0,always_increase_B,0.9471153846153846,0.8477366255144033,0.03128362834692598,0.0,0.05789473684210522,0.09197119616185738,0.0,0.5904761904761904
0.01,0.05,0.0,always_increase_C,0.9608516483516484,0.8888888888888888,0.001957417582417584,0.0,0.0,0.00555555555555556,0.0,0.050000000000000044
0.01,0.05,0.0,always_smooth,0.9100274725274725,0.7366255144032922,0.043697454834116745,0.0,0.2610526315789474,0.12916158991772106,0.0,0.7654761904761904
0.01,0.05,0.0,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.0,random,0.8296703296703297,0.5596707818930041,0.05953827598289513,0.0,0.33789473684210525,0.17166707302771012,0.0,0.8319512195121952
0.01,0.05,0.0,regime_aware,0.9869505494505495,0.9670781893004116,0.0009044665390316917,0.0,0.0,0.0024010355572636685,0.0,0.0
0.01,0.05,0.002,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11604645693458421,0.0,0.6368421052631579,0.31722316908277887,0.18181818181818188,0.8285714285714285
0.01,0.05,0.002,always_increase_B,0.9347527472527473,0.8106995884773662,0.03276280452315805,0.0,0.11789473684210527,0.09640263754579545,0.0,0.6249756097560977
0.01,0.05,0.002,always_increase_C,0.9711538461538461,0.9197530864197531,0.0007278025498584499,0.0,0.0,0.0018717706020450677,0.0,0.018000000000000016
0.01,0.05,0.002,always_smooth,0.9120879120879121,0.742798353909465,0.04246783980155761,0.0,0.22238356164383566,0.12547780496421057,0.0,0.7654761904761904
0.01,0.05,0.002,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.002,random,0.8186813186813187,0.5473251028806584,0.06765660405542306,0.0,0.3906493506493507,0.1943497439309612,0.0,0.844736842105263
0.01,0.05,0.002,regime_aware,0.9773351648351648,0.9382716049382716,0.0007380383196593716,0.0,0.0,0.001902435788938364,0.0,0.006000000000000005
0.01,0.05,0.005,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11566037361012384,0.0,0.6368421052631579,0.316066507929663,0.18181818181818188,0.8285714285714285
0.01,0.05,0.005,always_increase_B,0.9175824175824175,0.7592592592592593,0.03643990801188449,0.0,0.1880952380952381,0.10741881589885245,0.0,0.6804761904761905
0.01,0.05,0.005,always_increase_C,0.9869505494505495,0.9670781893004116,0.0003417192253980788,0.0,0.0,0.0007151094489292235,0.0,0.0
0.01,0.05,0.005,always_smooth,0.9134615384615384,0.7469135802469136,0.042081756477097235,0.0,0.21923076923076912,0.12432114381109473,0.0,0.7654761904761904
0.01,0.05,0.005,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.005,random,0.8337912087912088,0.5740740740740741,0.05581485793109498,0.0,0.31067567567567567,0.15990954003748317,0.0,0.794736842105263
0.01,0.05,0.005,regime_aware,0.967032967032967,0.9074074074074074,0.0019467352149792202,0.0,0.0,0.005523552413600297,0.0,0.04986301369863
0.01,0.05,0.01,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11555885697607296,0.0,0.6368421052631579,0.3157623757914365,0.18181818181818188,0.8285714285714285
0.01,0.05,0.01,always_increase_B,0.9127747252747253,0.7448559670781894,0.04311036939981164,0.0,0.26249999999999996,0.12740274960424733,0.0,0.7609756097560976
0.01,0.05,0.01,always_increase_C,0.9910714285714286,0.9794238683127572,0.00024020259134719795,0.0,0.0,0.00041097731070271625,0.0,0.0
0.01,0.05,0.01,always_smooth,0.9141483516483516,0.7489711934156379,0.04198023984304636,0.0,0.21923076923076912,0.12401701167286823,0.0,0.7654761904761904
0.01,0.05,0.01,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.01,random,0.8262362637362637,0.5617283950617284,0.06289676808728499,0.0,0.36945945945945957,0.17891974610219027,0.0,0.854736842105263
0.01,0.05,0.01,regime_aware,0.9656593406593407,0.9032921810699589,0.004503185613895372,0.0,0.0,0.013182383238336754,0.0,0.10999999999999988
0.01,0.05,0.02,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11553039432652419,0.0,0.6368421052631579,0.3156771049730353,0.18181818181818188,0.8285714285714285
0.01,0.05,0.02,always_increase_B,0.9107142857142857,0.7386831275720165,0.056625862794218926,0.0,0.42999999999999994,0.1678936104730889,0.0,0.844736842105263
0.01,0.05,0.02,always_increase_C,0.9917582417582418,0.9814814814814815,0.00021173994179844282,0.0,0.0,0.00032570649230150744,0.0,0.0
0.01,0.05,0.02,always_smooth,0.915521978021978,0.7530864197530864,0.0419517771934976,0.0,0.21923076923076912,0.12393174085446701,0.0,0.7654761904761904
0.01,0.05,0.02,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.02,random,0.8262362637362637,0.5432098765432098,0.062568775831109,0.0,0.375,0.18283519632604672,0.0,0.794736842105263
0.01,0.05,0.02,regime_aware,0.9656593406593407,0.9032921810699589,0.009790657030280684,0.0,0.0,0.02902303834586147,0.0,0.22999999999999998
0.01,0.05,0.05,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11552352619465607,0.0,0.6368421052631579,0.31565652884134804,0.18181818181818188,0.8285714285714285
0.01,0.05,0.05,always_increase_B,0.9100274725274725,0.7366255144032922,0.09725086279421892,0.0,0.844736842105263,0.2896014294031301,0.0,1.55
0.01,0.05,0.05,always_increase_C,0.992445054945055,0.9835390946502057,0.00020487180993031094,0.0,0.0,0.0003051303606142646,0.0,0.0
0.01,0.05,0.05,always_smooth,0.915521978021978,0.7530864197530864,0.04194490906162947,0.0,0.21923076923076912,0.12391116472277977,0.0,0.7654761904761904
0.01,0.05,0.05,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.05,random,0.8131868131868132,0.5493827160493827,0.08063218911064408,0.0,0.5129032258064514,0.23275965044337055,0.0,1.1368421052631579
0.01,0.05,0.05,regime_aware,0.9649725274725275,0.9012345679012346,0.02573159109621475,0.0,0.0,0.07678023999195202,0.0,0.6500000000000001
0.01,0.1,0.0,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11230932818461008,0.0,0.5789473684210527,0.30602716196351487,0.183568677792041,0.75
0.01,0.1,0.0,always_increase_B,0.9498626373626373,0.8559670781893004,0.02631688456439272,0.0,0.0,0.07709140408908285,0.0,0.4904761904761905
0.01,0.1,0.0,always_increase_C,0.9581043956043956,0.8806584362139918,0.004030508964719495,0.0,0.0,0.011457656486896261,0.0,0.10000000000000009
0.01,0.1,0.0,always_smooth,0.9100274725274725,0.7366255144032922,0.03873071105158349,0.0,0.218082191780822,0.11428179784494655,0.0,0.6426829268292682
0.01,0.1,0.0,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.1,0.0,random,0.8392857142857143,0.5864197530864198,0.053706104872234386,0.0,0.3125,0.1544945783269828,0.0,0.75
0.01,0.1,0.0,regime_aware,0.9842032967032966,0.9588477366255144,0.0011231623169379956,0.0,0.0,0.0027475809330488096,0.0,0.0
0.01,0.1,0.002,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.11086101737414465,0.0,0.5769230769230769,0.30168818965891053,0.18181818181818188,0.75
0.01,0.1,0.002,always_increase_B,0.945054945054945,0.8415637860082305,0.027577364962718495,0.0,0.02189473684210541,0.08086765812192714,0.0,0.5224761904761905
0.01,0.1,0.002,always_increase_C,0.9608516483516484,0.8888888888888888,0.002582198154254056,0.0,0.0,0.007118684182291986,0.0,0.06800000000000006
0.01,0.1,0.002,always_smooth,0.9120879120879121,0.742798353909465,0.03728240024111805,0.0,0.20490410958904115,0.10994282554034226,0.0,0.6426829268292682
0.01,0.1,0.002,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.1,0.002,random,0.8241758241758241,0.5679012345679012,0.06168036343312984,0.0,0.34586301369863004,0.1745466269298928,0.0,0.75
0.01,0.1,0.002,regime_aware,0.9876373626373627,0.9691358024691358,0.0007380383196593716,0.0,0.0,0.0015937938136297216,0.0,0.0
0.01,0.1,0.005,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.10964404824506607,0.0,0.5769230769230769,0.2980422903750867,0.1762436332767403,0.75
0.01,0.1,0.005,always_increase_B,0.926510989010989,0.7860082304526749,0.03042358264682674,0.0,0.10789473684210527,0.08939459834427611,0.0,0.5709756097560974
0.01,0.1,0.005,always_increase_C,0.9732142857142857,0.9259259259259259,0.0013652290251754881,0.0,0.0,0.003472784898468129,0.0,0.030000000000000027
0.01,0.1,0.005,always_smooth,0.9189560439560439,0.7633744855967078,0.03606543111203948,0.0,0.16923076923076907,0.10629692625651842,0.0,0.6426829268292682
0.01,0.1,0.005,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.1,0.005,random,0.820054945054945,0.5452674897119342,0.05849814613389319,0.0,0.33766233766233755,0.1676465690758924,0.0,0.7827419354838709
0.01,0.1,0.005,regime_aware,0.9773351648351648,0.9382716049382716,0.0011158494103610235,0.0,0.0,0.002725672307583642,0.0,0.022317073170731838
0.01,0.1,0.01,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.10920310130447963,0.0,0.5769230769230769,0.29672126414979066,0.17223816506074574,0.75
0.01,0.1,0.01,always_increase_B,0.9162087912087912,0.7551440329218106,0.036754613728218304,0.0,0.2092307692307691,0.10836163796260148,0.0,0.6509756097560975
0.01,0.1,0.01,always_increase_C,0.9814560439560439,0.9506172839506173,0.0009242820845890374,0.0,0.0,0.002151758673172095,0.0,0.0
0.01,0.1,0.01,always_smooth,0.9203296703296703,0.7674897119341564,0.03562448417145303,0.0,0.16923076923076907,0.10497590003122237,0.0,0.6426829268292682
0.01,0.1,0.01,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.1,0.01,random,0.8406593406593407,0.6049382716049383,0.058562857600218864,0.0,0.32986301369863,0.1683389289402401,0.0,0.8314634146341462
0.01,0.1,0.01,regime_aware,0.9690934065934066,0.9135802469135802,0.0033328695027416057,0.0,0.0,0.009367609045250571,0.0,0.05999999999999983
0.01,0.1,0.02,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.10911353557829452,0.0,0.5769230769230769,0.2964529355544707,0.17223816506074574,0.75
0.01,0.1,0.02,always_increase_B,0.9107142857142857,0.7386831275720165,0.050209004045989256,0.0,0.37809523809523804,0.14866944105452432,0.0,0.7504761904761903
0.01,0.1,0.02,always_increase_C,0.9835164835164835,0.9567901234567902,0.0008347163584039375,0.0,0.0,0.0018834300778521249,0.0,0.0
0.01,0.1,0.02,always_smooth,0.9237637362637363,0.7777777777777778,0.03553491844526793,0.0,0.16923076923076907,0.10470757143590241,0.0,0.6426829268292682
0.01,0.1,0.02,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.1,0.02,random,0.8289835164835165,0.588477366255144,0.06190732499599513,0.0,0.3323170731707319,0.1769154752569832,0.0,0.8909756097560975
0.01,0.1,0.02,regime_aware,0.9690934065934066,0.9135802469135802,0.008559237842490573,0.0,0.0,0.025025206375856528,0.0,0.17999999999999994
0.01,0.1,0.05,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.10907700960426857,0.0,0.5769230769230769,0.2963435079450431,0.17223816506074574,0.75
0.01,0.1,0.05,always_increase_B,0.9100274725274725,0.7366255144032922,0.09080434620383142,0.0,0.794736842105263,0.27028840850682506,0.0,1.4800000000000002
0.01,0.1,0.05,always_increase_C,0.9835164835164835,0.9567901234567902,0.0007981903843779635,0.0,0.0,0.0017740024684245158,0.0,0.0
0.01,0.1,0.05,always_smooth,0.9244505494505495,0.779835390946502,0.03549839247124196,0.0,0.16923076923076907,0.1045981438264748,0.0,0.6426829268292682
0.01,0.1,0.05,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.1,0.05,random,0.8289835164835165,0.5679012345679012,0.06434901848670867,0.0,0.3305263157894738,0.18671855932593417,0.0,0.934342105263158
0.01,0.1,0.05,regime_aware,0.9684065934065934,0.911522633744856,0.024470514066266796,0.0,0.0,0.0726935565442067,0.0,0.6000000000000001
0.01,0.2,0.0,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.10409135515331994,0.0,0.45615384615384613,0.28140706168870316,0.18237250554323725,0.75
0.01,0.2,0.0,always_increase_B,0.9601648351648352,0.8868312757201646,0.01809891153310257,0.0,0.0,0.052471303814271196,0.0,0.29047619047619055
0.01,0.2,0.0,always_increase_C,0.945054945054945,0.8415637860082305,0.009892206263099664,0.0,0.11999999999999988,0.028401342220315047,0.0,0.19999999999999996
0.01,0.2,0.0,always_smooth,0.9100274725274725,0.7366255144032922,0.030512738020293338,0.0,0.18301369863013695,0.0896616975701349,0.0,0.4904761904761905
0.01,0.2,0.0,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.2,0.0,random,0.8241758241758241,0.5596707818930041,0.050348114402103336,0.0,0.28368421052631576,0.14364223811036825,0.0,0.6904761904761905
0.01,0.2,0.0,regime_aware,0.9711538461538461,0.9197530864197531,0.003276068406526963,0.0,0.0,0.008580155555356498,0.0,0.07714285714285718
0.01,0.2,0.002,always_capacity_aware,0.5192307692307693,0.053497942386831275,0.10212959726361795,0.0,0.45615384615384613,0.2755298610973326,0.16883116883116878,0.75
0.01,0.2,0.002,always_increase_B,0.9581043956043956,0.8806584362139918,0.01884594485219179,0.0,0.0,0.054709329560349185,0.0,0.3224761904761906
0.01,0.2,0.002,always_increase_C,0.945054945054945,0.8415637860082305,0.007930448373397672,0.0,0.06399999999999983,0.022524141628944467,0.0,0.17199999999999993
0.01,0.2,0.002,always_smooth,0.9120879120879121,0.742798353909465,0.028550980130591347,0.0,0.1512500000000001,0.08378449697876432,0.0,0.4904761904761905
0.01,0.2,0.002,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.2,0.002,random,0.8324175824175825,0.5843621399176955,0.048264065405186594,0.0,0.3023684210526316,0.13659816350713275,0.0,0.6660526315789475
0.01,0.2,0.002,regime_aware,0.9718406593406593,0.9218106995884774,0.002377497330011785,0.0,0.0,0.005888140149171109,0.0,0.05986301369863001
0.01,0.2,0.005,always_capacity_aware,0.521978021978022,0.06172839506172839,0.0997473257751943,0.0,0.41894736842105273,0.26839285021843384,0.16883116883116878,0.75
0.01,0.2,0.005,always_increase_B,0.9423076923076923,0.8333333333333334,0.020526860176954962,0.0,0.02945205479452051,0.05974515818762322,0.0,0.3704761904761906
0.01,0.2,0.005,always_increase_C,0.9478021978021978,0.8497942386831275,0.005548176884974034,0.0,0.009756097560975618,0.015387130750045667,0.0,0.1299999999999999
0.01,0.2,0.005,always_smooth,0.9203296703296703,0.7674897119341564,0.026168708642167707,0.0,0.11250000000000004,0.07664748609986552,0.0,0.4904761904761905
0.01,0.2,0.005,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.2,0.005,random,0.8131868131868132,0.551440329218107,0.04930104976983968,0.0,0.28917808219178087,0.13608996318447183,0.0,0.7347368421052631
0.01,0.2,0.005,regime_aware,0.9711538461538461,0.9197530864197531,0.0015900060613683656,0.0,0.0,0.0035289070480500825,0.0,0.02378048780487818
0.01,0.2,0.01,always_capacity_aware,0.5233516483516484,0.06584362139917696,0.09819976281668705,0.0,0.3769230769230769,0.2637565299147578,0.16216216216216206,0.75
0.01,0.2,0.01,always_increase_B,0.9237637362637363,0.7777777777777778,0.02575127524042573,0.0,0.11809523809523825,0.07539690372756856,0.0,0.4504761904761905
0.01,0.2,0.01,always_increase_C,0.9574175824175825,0.8786008230452675,0.004000613926466779,0.0,0.0,0.010750810446369611,0.0,0.09024390243902425
0.01,0.2,0.01,always_smooth,0.9271978021978022,0.7880658436213992,0.02462114568366045,0.0,0.0692307692307692,0.07201116579618946,0.0,0.4904761904761905
0.01,0.2,0.01,oracle_resource_aware,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.2,0.01,random,0.8385989010989011,0.5802469135802469,0.039915524679502,0.0,0.22523809523809524,0.11566366757491409,0.0,0.5145238095238094
0.01,0.2,0.01,regime_aware,0.9690934065934066,0.9135802469135802,0.0027004101358281433,0.0,0.0,0.00685554970733699,0.0,0.03875000000000006
