workload,family,seed,n,schedule,C,B,T_static,T_exe,stall_cycles,slowdown,Delta_max,L_backlog,static_depth_penalty,Delta_reduction_vs_static,Texe_reduction_vs_static,Delta_reduction_vs_smooth,Texe_reduction_vs_smooth,Delta_reduction_vs_ca,Texe_reduction_vs_ca
adder_n16,semi_real_adder,0,16,delivery_aware,4,0,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,static,4,4,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,capacity_aware,4,4,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,smooth,4,4,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,delivery_aware,4,4,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,static,4,8,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,capacity_aware,4,8,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,smooth,4,8,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,delivery_aware,4,8,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,static,4,12,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,capacity_aware,4,12,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,smooth,4,12,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,delivery_aware,4,12,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,static,5,0,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,capacity_aware,5,0,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,smooth,5,0,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,delivery_aware,5,0,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,static,5,4,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,capacity_aware,5,4,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,smooth,5,4,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,delivery_aware,5,4,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,static,5,8,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,capacity_aware,5,8,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,smooth,5,8,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,delivery_aware,5,8,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,static,5,12,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,capacity_aware,5,12,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,smooth,5,12,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adder_n16,semi_real_adder,0,16,delivery_aware,5,12,66,66,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,1,0,22,28,6,1.2727272727272727,6,16,1.0,0.0,0.0,-2.0,-0.16666666666666666,0.0,-0.12
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,1,0,25,25,0,1.0,0,0,1.1363636363636365,1.0,0.10714285714285714,1.0,-0.041666666666666664,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,1,0,22,24,2,1.0909090909090908,2,4,1.0,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.04
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,1,0,22,24,2,1.0909090909090908,2,6,1.0,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.04
multiplier_n4,semi_real_multiplier,0,4,static,1,4,22,24,2,1.0909090909090908,6,2,1.0,0.0,0.0,-2.0,-0.09090909090909091,0.0,0.04
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,1,4,25,25,0,1.0,0,0,1.1363636363636365,1.0,-0.041666666666666664,1.0,-0.13636363636363635,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,1,4,22,22,0,1.0,2,0,1.0,0.6666666666666666,0.08333333333333333,0.0,0.0,0.0,0.12
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,1,4,22,23,1,1.0454545454545454,5,1,1.0,0.16666666666666666,0.041666666666666664,-1.5,-0.045454545454545456,0.0,0.08
multiplier_n4,semi_real_multiplier,0,4,static,1,8,22,22,0,1.0,6,0,1.0,0.0,0.0,-2.0,0.0,0.0,0.12
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,1,8,25,25,0,1.0,0,0,1.1363636363636365,1.0,-0.13636363636363635,1.0,-0.13636363636363635,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,1,8,22,22,0,1.0,2,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.12
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,1,8,22,22,0,1.0,5,0,1.0,0.16666666666666666,0.0,-1.5,0.0,0.0,0.12
multiplier_n4,semi_real_multiplier,0,4,static,1,12,22,22,0,1.0,6,0,1.0,0.0,0.0,-2.0,0.0,0.0,0.12
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,1,12,25,25,0,1.0,0,0,1.1363636363636365,1.0,-0.13636363636363635,1.0,-0.13636363636363635,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,1,12,22,22,0,1.0,2,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.12
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,1,12,22,22,0,1.0,5,0,1.0,0.16666666666666666,0.0,-1.5,0.0,0.0,0.12
multiplier_n4,semi_real_multiplier,0,4,static,2,0,22,23,1,1.0454545454545454,1,1,1.0,0.0,0.0,0.0,-0.045454545454545456,0.0,-0.045454545454545456
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,2,0,22,22,0,1.0,0,0,1.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,2,0,22,22,0,1.0,0,0,1.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,2,0,22,22,0,1.0,0,0,1.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,2,4,22,22,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,2,4,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,2,4,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,2,4,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,2,8,22,22,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,2,8,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,2,8,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,2,8,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,2,12,22,22,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,2,12,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,2,12,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,2,12,22,22,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,3,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,3,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,3,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,3,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,3,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,3,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,3,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,3,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,3,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,3,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,3,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,3,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,3,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,3,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,3,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,3,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,4,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,4,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,4,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,4,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,4,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,4,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,4,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,4,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,4,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,4,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,4,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,4,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,4,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,4,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,4,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,4,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,5,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,5,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,5,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,5,0,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,5,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,5,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,5,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,5,4,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,5,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,5,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,5,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,5,8,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,static,5,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,capacity_aware,5,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,smooth,5,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n4,semi_real_multiplier,0,4,delivery_aware,5,12,22,22,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,1,0,32,53,21,1.65625,21,31,1.0,0.0,0.0,-2.5,-0.10416666666666667,0.0,-0.08163265306122448
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,1,0,49,49,0,1.0,0,0,1.53125,1.0,0.07547169811320754,1.0,-0.020833333333333332,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,1,0,42,48,6,1.1428571428571428,6,10,1.3125,0.7142857142857143,0.09433962264150944,0.0,0.0,0.0,0.02040816326530612
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,1,0,42,48,6,1.1428571428571428,6,10,1.3125,0.7142857142857143,0.09433962264150944,0.0,0.0,0.0,0.02040816326530612
multiplier_n6,semi_real_multiplier,0,6,static,1,4,32,49,17,1.53125,21,28,1.0,0.0,0.0,-2.5,-0.11363636363636363,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,1,4,49,49,0,1.0,0,0,1.53125,1.0,0.0,1.0,-0.11363636363636363,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,1,4,42,44,2,1.0476190476190477,6,2,1.3125,0.7142857142857143,0.10204081632653061,0.0,0.0,0.0,0.10204081632653061
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,1,4,42,44,2,1.0476190476190477,6,27,1.3125,0.7142857142857143,0.10204081632653061,0.0,0.0,0.0,0.10204081632653061
multiplier_n6,semi_real_multiplier,0,6,static,1,8,32,45,13,1.40625,21,23,1.0,0.0,0.0,-2.5,-0.07142857142857142,0.0,0.08163265306122448
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,1,8,49,49,0,1.0,0,0,1.53125,1.0,-0.08888888888888889,1.0,-0.16666666666666666,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,1,8,42,42,0,1.0,6,0,1.3125,0.7142857142857143,0.06666666666666667,0.0,0.0,0.0,0.14285714285714285
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,1,8,39,40,1,1.0256410256410255,9,21,1.21875,0.5714285714285714,0.1111111111111111,-0.5,0.047619047619047616,0.0,0.1836734693877551
multiplier_n6,semi_real_multiplier,0,6,static,1,12,32,41,9,1.28125,21,15,1.0,0.0,0.0,-2.5,0.023809523809523808,0.0,0.16326530612244897
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,1,12,49,49,0,1.0,0,0,1.53125,1.0,-0.1951219512195122,1.0,-0.16666666666666666,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,1,12,42,42,0,1.0,6,0,1.3125,0.7142857142857143,-0.024390243902439025,0.0,0.0,0.0,0.14285714285714285
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,1,12,35,36,1,1.0285714285714285,13,13,1.09375,0.38095238095238093,0.12195121951219512,-1.1666666666666667,0.14285714285714285,0.0,0.2653061224489796
multiplier_n6,semi_real_multiplier,0,6,static,2,0,32,34,2,1.0625,3,8,1.0,0.0,0.0,0.0,-0.0625,0.0,-0.0625
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,2,0,32,32,0,1.0,0,0,1.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,2,0,32,32,0,1.0,0,0,1.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,2,0,32,32,0,1.0,0,0,1.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,2,4,32,32,0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,2,4,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,2,4,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,2,4,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,2,8,32,32,0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,2,8,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,2,8,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,2,8,32,32,0,1.0,1,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,2,12,32,32,0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,2,12,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,2,12,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,2,12,32,32,0,1.0,1,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,3,0,32,33,1,1.03125,1,1,1.0,0.0,0.0,0.0,-0.03125,0.0,-0.03125
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,3,0,32,32,0,1.0,0,0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,3,0,32,32,0,1.0,0,0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,3,0,32,32,0,1.0,0,0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,3,4,32,32,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,3,4,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,3,4,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,3,4,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,3,8,32,32,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,3,8,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,3,8,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,3,8,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,3,12,32,32,0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,3,12,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,3,12,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,3,12,32,32,0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,4,0,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,4,0,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,4,0,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,4,0,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,4,4,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,4,4,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,4,4,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,4,4,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,4,8,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,4,8,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,4,8,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,4,8,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,4,12,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,4,12,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,4,12,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,4,12,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,5,0,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,5,0,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,5,0,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,5,0,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,5,4,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,5,4,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,5,4,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,delivery_aware,5,4,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,static,5,8,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,capacity_aware,5,8,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multiplier_n6,semi_real_multiplier,0,6,smooth,5,8,32,32,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
