workload,family,seed,n,schedule,C,B,T_static,T_exe,stall_cycles,slowdown_vs_own_static,ratio_to_T_ref_asap,Delta_max,L_backlog,max_backlog,mean_backlog,static_depth_penalty_vs_static,Texe_reduction_vs_static,Texe_reduction_vs_smooth,Texe_reduction_vs_ca,Texe_reduction_vs_DA_v1,Delta_reduction_vs_static,Delta_reduction_vs_smooth,Delta_reduction_vs_ca,Delta_reduction_vs_DA_v1,stall_reduction_vs_static,stall_reduction_vs_smooth,stall_reduction_vs_ca,stall_reduction_vs_DA_v1,Lbacklog_reduction_vs_static,Lbacklog_reduction_vs_smooth,Lbacklog_reduction_vs_ca,Lbacklog_reduction_vs_DA_v1
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,1,4,33,35,2,1.0606060606060606,1.3461538461538463,6,6,2,0.24242424242424243,1.2692307692307692,0.05405405405405406,0.0,0.14634146341463414,0.0,0.6,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.625
exact_qft_n8,semi_real_qft,0,8,static,1,8,26,33,7,1.2692307692307692,1.2692307692307692,15,15,7,2.3846153846153846,1.0,0.0,0.0,0.1951219512195122,-0.06451612903225806,0.0,-1.5,0.0,-0.6666666666666666,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-0.15384615384615385
exact_qft_n8,semi_real_qft,0,8,capacity_aware,1,8,41,41,0,1.0,1.5769230769230769,0,0,0,0.0,1.5769230769230769,-0.24242424242424243,-0.24242424242424243,0.0,-0.3225806451612903,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
exact_qft_n8,semi_real_qft,0,8,smooth,1,8,33,33,0,1.0,1.2692307692307692,6,0,0,0.0,1.2692307692307692,0.0,0.0,0.1951219512195122,-0.06451612903225806,0.6,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,1,8,30,31,1,1.0333333333333334,1.1923076923076923,9,13,1,0.43333333333333335,1.1538461538461537,0.06060606060606061,0.06060606060606061,0.24390243902439024,0.0,0.4,-0.5,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,1,8,33,33,0,1.0,1.2692307692307692,7,0,0,0.0,1.2692307692307692,0.0,0.0,0.1951219512195122,-0.06451612903225806,0.5333333333333333,-0.16666666666666666,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
exact_qft_n8,semi_real_qft,0,8,static,1,12,26,29,3,1.1153846153846154,1.1153846153846154,15,7,3,0.5384615384615384,1.0,0.0,0.12121212121212122,0.2926829268292683,-0.07407407407407407,0.0,-1.5,0.0,-0.15384615384615385,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.16666666666666666
exact_qft_n8,semi_real_qft,0,8,capacity_aware,1,12,41,41,0,1.0,1.5769230769230769,0,0,0,0.0,1.5769230769230769,-0.41379310344827586,-0.24242424242424243,0.0,-0.5185185185185185,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
exact_qft_n8,semi_real_qft,0,8,smooth,1,12,33,33,0,1.0,1.2692307692307692,6,0,0,0.0,1.2692307692307692,-0.13793103448275862,0.0,0.1951219512195122,-0.2222222222222222,0.6,0.0,0.0,0.5384615384615384,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,1,12,26,27,1,1.0384615384615385,1.0384615384615385,13,6,1,0.23076923076923078,1.0,0.06896551724137931,0.18181818181818182,0.34146341463414637,0.0,0.13333333333333333,-1.1666666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,1,12,33,33,0,1.0,1.2692307692307692,7,0,0,0.0,1.2692307692307692,-0.13793103448275862,0.0,0.1951219512195122,-0.2222222222222222,0.5333333333333333,-0.16666666666666666,0.0,0.46153846153846156,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
exact_qft_n8,semi_real_qft,0,8,static,2,0,26,28,2,1.0769230769230769,1.0769230769230769,3,8,3,0.5769230769230769,1.0,0.0,-0.07692307692307693,0.034482758620689655,-0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,2,0,29,29,0,1.0,1.1153846153846154,0,0,0,0.0,1.1153846153846154,-0.03571428571428571,-0.11538461538461539,0.0,-0.11538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,2,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.07142857142857142,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,2,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.07142857142857142,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,2,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.07142857142857142,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,2,4,26,26,0,1.0,1.0,3,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,2,4,29,29,0,1.0,1.1153846153846154,0,0,0,0.0,1.1153846153846154,-0.11538461538461539,-0.11538461538461539,0.0,-0.11538461538461539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,2,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,2,4,26,26,0,1.0,1.0,2,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,2,4,26,26,0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,2,8,26,26,0,1.0,1.0,3,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,2,8,29,29,0,1.0,1.1153846153846154,0,0,0,0.0,1.1153846153846154,-0.11538461538461539,-0.11538461538461539,0.0,-0.11538461538461539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,2,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,2,8,26,26,0,1.0,1.0,3,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,2,8,26,26,0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,2,12,26,26,0,1.0,1.0,3,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,2,12,29,29,0,1.0,1.1153846153846154,0,0,0,0.0,1.1153846153846154,-0.11538461538461539,-0.11538461538461539,0.0,-0.11538461538461539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,2,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,2,12,26,26,0,1.0,1.0,3,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,2,12,26,26,0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,3,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,3,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,3,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,3,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,3,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,3,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,3,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,3,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,3,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,3,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,3,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,3,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,3,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,3,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,3,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,3,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,3,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,3,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,3,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,3,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,4,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,4,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,4,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,4,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,4,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,4,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,4,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,4,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,4,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,4,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,4,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,4,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,4,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,4,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,4,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,4,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,4,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,4,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,4,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,4,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,5,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,5,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,5,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,5,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,5,0,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,5,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,5,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,5,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,5,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,5,4,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,5,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,5,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,5,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,5,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,5,8,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,static,5,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,capacity_aware,5,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,smooth,5,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v1,5,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_qft_n8,semi_real_qft,0,8,delivery_aware_v2,5,12,26,26,0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approx_qft_n12,semi_real_qft,0,12,static,1,0,38,67,29,1.763157894736842,1.763157894736842,29,35,29,15.026315789473685,1.0,0.0,-0.046875,-0.015151515151515152,-0.046875,0.0,-0.45,0.0,-0.45,0.0,-0.45,0.0,-0.45,0.0,-0.34615384615384615,0.0,-0.34615384615384615
approx_qft_n12,semi_real_qft,0,12,capacity_aware,1,0,66,66,0,1.0,1.736842105263158,0,0,0,0.0,1.736842105263158,0.014925373134328358,-0.03125,0.0,-0.03125,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
approx_qft_n12,semi_real_qft,0,12,smooth,1,0,44,64,20,1.4545454545454546,1.6842105263157894,20,26,20,5.886363636363637,1.1578947368421053,0.04477611940298507,0.0,0.030303030303030304,0.0,0.3103448275862069,0.0,0.0,0.0,0.3103448275862069,0.0,0.0,0.0,0.2571428571428571,0.0,0.0,0.0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,1,0,44,64,20,1.4545454545454546,1.6842105263157894,20,26,20,5.909090909090909,1.1578947368421053,0.04477611940298507,0.0,0.030303030303030304,0.0,0.3103448275862069,0.0,0.0,0.0,0.3103448275862069,0.0,0.0,0.0,0.2571428571428571,0.0,0.0,0.0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,1,0,44,64,20,1.4545454545454546,1.6842105263157894,20,26,20,5.886363636363637,1.1578947368421053,0.04477611940298507,0.0,0.030303030303030304,0.0,0.3103448275862069,0.0,0.0,0.0,0.3103448275862069,0.0,0.0,0.0,0.2571428571428571,0.0,0.0,0.0
approx_qft_n12,semi_real_qft,0,12,static,1,4,38,63,25,1.6578947368421053,1.6578947368421053,29,34,25,11.342105263157896,1.0,0.0,-0.05,0.045454545454545456,-0.05,0.0,-0.45,0.0,-0.45,0.0,-0.5625,0.0,-0.5625,0.0,-0.6190476190476191,0.0,-0.25925925925925924
approx_qft_n12,semi_real_qft,0,12,capacity_aware,1,4,66,66,0,1.0,1.736842105263158,0,0,0,0.0,1.736842105263158,-0.047619047619047616,-0.1,0.0,-0.1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
approx_qft_n12,semi_real_qft,0,12,smooth,1,4,44,60,16,1.3636363636363635,1.5789473684210527,20,21,16,3.727272727272727,1.1578947368421053,0.047619047619047616,0.0,0.09090909090909091,0.0,0.3103448275862069,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.38235294117647056,0.0,0.0,0.2222222222222222
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v1,1,4,44,60,16,1.3636363636363635,1.5789473684210527,20,27,16,3.8863636363636362,1.1578947368421053,0.047619047619047616,0.0,0.09090909090909091,0.0,0.3103448275862069,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.20588235294117646,-0.2857142857142857,0.0,0.0
approx_qft_n12,semi_real_qft,0,12,delivery_aware_v2,1,4,44,60,16,1.3636363636363635,1.5789473684210527,20,21,16,3.727272727272727,1.1578947368421053,0.047619047619047616,0.0,0.09090909090909091,0.0,0.3103448275862069,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.38235294117647056,0.0,0.0,0.2222222222222222
