workload,family,seed,n,schedule,B,epsilon,T_ref_type,T_ref,C_ref_star,achieved_T_exe,achieved_ratio_to_T_ref,T_static_at_C_ref_star,stall_cycles_at_C_ref_star,Delta_max_at_C_ref_star
constructed_high,high_compressibility,1,24,delivery_aware_v1,4,0.1,best,76,1,77,1.013157894736842,76,1,5
constructed_high,high_compressibility,1,24,delivery_aware_v2,4,0.1,best,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,static,8,0.05,asap,76,10,79,1.0394736842105263,76,3,38
constructed_high,high_compressibility,1,24,capacity_aware,8,0.05,asap,76,,,,,,
constructed_high,high_compressibility,1,24,smooth,8,0.05,asap,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,delivery_aware_v1,8,0.05,asap,76,1,77,1.013157894736842,76,1,9
constructed_high,high_compressibility,1,24,delivery_aware_v2,8,0.05,asap,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,static,8,0.05,best,76,10,79,1.0394736842105263,76,3,38
constructed_high,high_compressibility,1,24,capacity_aware,8,0.05,best,76,,,,,,
constructed_high,high_compressibility,1,24,smooth,8,0.05,best,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,delivery_aware_v1,8,0.05,best,76,1,77,1.013157894736842,76,1,9
constructed_high,high_compressibility,1,24,delivery_aware_v2,8,0.05,best,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,static,8,0.1,asap,76,6,83,1.0921052631578947,76,7,46
constructed_high,high_compressibility,1,24,capacity_aware,8,0.1,asap,76,8,83,1.0921052631578947,83,0,0
constructed_high,high_compressibility,1,24,smooth,8,0.1,asap,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,delivery_aware_v1,8,0.1,asap,76,1,77,1.013157894736842,76,1,9
constructed_high,high_compressibility,1,24,delivery_aware_v2,8,0.1,asap,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,static,8,0.1,best,76,6,83,1.0921052631578947,76,7,46
constructed_high,high_compressibility,1,24,capacity_aware,8,0.1,best,76,8,83,1.0921052631578947,83,0,0
constructed_high,high_compressibility,1,24,smooth,8,0.1,best,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,delivery_aware_v1,8,0.1,best,76,1,77,1.013157894736842,76,1,9
constructed_high,high_compressibility,1,24,delivery_aware_v2,8,0.1,best,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,static,12,0.05,asap,76,10,79,1.0394736842105263,76,3,38
constructed_high,high_compressibility,1,24,capacity_aware,12,0.05,asap,76,,,,,,
constructed_high,high_compressibility,1,24,smooth,12,0.05,asap,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,delivery_aware_v1,12,0.05,asap,76,1,77,1.013157894736842,76,1,13
constructed_high,high_compressibility,1,24,delivery_aware_v2,12,0.05,asap,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,static,12,0.05,best,76,10,79,1.0394736842105263,76,3,38
constructed_high,high_compressibility,1,24,capacity_aware,12,0.05,best,76,,,,,,
constructed_high,high_compressibility,1,24,smooth,12,0.05,best,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,delivery_aware_v1,12,0.05,best,76,1,77,1.013157894736842,76,1,13
constructed_high,high_compressibility,1,24,delivery_aware_v2,12,0.05,best,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,static,12,0.1,asap,76,6,82,1.0789473684210527,76,6,46
constructed_high,high_compressibility,1,24,capacity_aware,12,0.1,asap,76,8,83,1.0921052631578947,83,0,0
constructed_high,high_compressibility,1,24,smooth,12,0.1,asap,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,delivery_aware_v1,12,0.1,asap,76,1,77,1.013157894736842,76,1,13
constructed_high,high_compressibility,1,24,delivery_aware_v2,12,0.1,asap,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,static,12,0.1,best,76,6,82,1.0789473684210527,76,6,46
constructed_high,high_compressibility,1,24,capacity_aware,12,0.1,best,76,8,83,1.0921052631578947,83,0,0
constructed_high,high_compressibility,1,24,smooth,12,0.1,best,76,1,76,1.0,76,0,0
constructed_high,high_compressibility,1,24,delivery_aware_v1,12,0.1,best,76,1,77,1.013157894736842,76,1,13
constructed_high,high_compressibility,1,24,delivery_aware_v2,12,0.1,best,76,1,76,1.0,76,0,0
constructed_medium,medium_compressibility,1,24,static,0,0.05,asap,73,2,76,1.0410958904109588,73,3,5
constructed_medium,medium_compressibility,1,24,capacity_aware,0,0.05,asap,73,4,76,1.0410958904109588,76,0,0
constructed_medium,medium_compressibility,1,24,smooth,0,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,0,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,0,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,0,0.05,best,73,2,76,1.0410958904109588,73,3,5
constructed_medium,medium_compressibility,1,24,capacity_aware,0,0.05,best,73,4,76,1.0410958904109588,76,0,0
constructed_medium,medium_compressibility,1,24,smooth,0,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,0,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,0,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,0,0.1,asap,73,2,76,1.0410958904109588,73,3,5
constructed_medium,medium_compressibility,1,24,capacity_aware,0,0.1,asap,73,3,78,1.0684931506849316,78,0,0
constructed_medium,medium_compressibility,1,24,smooth,0,0.1,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,0,0.1,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,0,0.1,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,0,0.1,best,73,2,76,1.0410958904109588,73,3,5
constructed_medium,medium_compressibility,1,24,capacity_aware,0,0.1,best,73,3,78,1.0684931506849316,78,0,0
constructed_medium,medium_compressibility,1,24,smooth,0,0.1,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,0,0.1,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,0,0.1,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,4,0.05,asap,73,2,74,1.0136986301369864,73,1,5
constructed_medium,medium_compressibility,1,24,capacity_aware,4,0.05,asap,73,4,76,1.0410958904109588,76,0,0
constructed_medium,medium_compressibility,1,24,smooth,4,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,4,0.05,asap,73,2,73,1.0,73,0,1
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,4,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,4,0.05,best,73,2,74,1.0136986301369864,73,1,5
constructed_medium,medium_compressibility,1,24,capacity_aware,4,0.05,best,73,4,76,1.0410958904109588,76,0,0
constructed_medium,medium_compressibility,1,24,smooth,4,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,4,0.05,best,73,2,73,1.0,73,0,1
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,4,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,4,0.1,asap,73,2,74,1.0136986301369864,73,1,5
constructed_medium,medium_compressibility,1,24,capacity_aware,4,0.1,asap,73,3,78,1.0684931506849316,78,0,0
constructed_medium,medium_compressibility,1,24,smooth,4,0.1,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,4,0.1,asap,73,2,73,1.0,73,0,1
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,4,0.1,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,4,0.1,best,73,2,74,1.0136986301369864,73,1,5
constructed_medium,medium_compressibility,1,24,capacity_aware,4,0.1,best,73,3,78,1.0684931506849316,78,0,0
constructed_medium,medium_compressibility,1,24,smooth,4,0.1,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,4,0.1,best,73,2,73,1.0,73,0,1
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,4,0.1,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,8,0.05,asap,73,2,73,1.0,73,0,5
constructed_medium,medium_compressibility,1,24,capacity_aware,8,0.05,asap,73,4,76,1.0410958904109588,76,0,0
constructed_medium,medium_compressibility,1,24,smooth,8,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,8,0.05,asap,73,2,73,1.0,73,0,2
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,8,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,8,0.05,best,73,2,73,1.0,73,0,5
constructed_medium,medium_compressibility,1,24,capacity_aware,8,0.05,best,73,4,76,1.0410958904109588,76,0,0
constructed_medium,medium_compressibility,1,24,smooth,8,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,8,0.05,best,73,2,73,1.0,73,0,2
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,8,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,8,0.1,asap,73,2,73,1.0,73,0,5
constructed_medium,medium_compressibility,1,24,capacity_aware,8,0.1,asap,73,3,78,1.0684931506849316,78,0,0
constructed_medium,medium_compressibility,1,24,smooth,8,0.1,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,8,0.1,asap,73,2,73,1.0,73,0,2
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,8,0.1,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,8,0.1,best,73,2,73,1.0,73,0,5
constructed_medium,medium_compressibility,1,24,capacity_aware,8,0.1,best,73,3,78,1.0684931506849316,78,0,0
constructed_medium,medium_compressibility,1,24,smooth,8,0.1,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,8,0.1,best,73,2,73,1.0,73,0,2
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,8,0.1,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,12,0.05,asap,73,2,73,1.0,73,0,5
constructed_medium,medium_compressibility,1,24,capacity_aware,12,0.05,asap,73,4,76,1.0410958904109588,76,0,0
constructed_medium,medium_compressibility,1,24,smooth,12,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,12,0.05,asap,73,2,73,1.0,73,0,2
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,12,0.05,asap,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,12,0.05,best,73,2,73,1.0,73,0,5
constructed_medium,medium_compressibility,1,24,capacity_aware,12,0.05,best,73,4,76,1.0410958904109588,76,0,0
constructed_medium,medium_compressibility,1,24,smooth,12,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,12,0.05,best,73,2,73,1.0,73,0,2
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,12,0.05,best,73,2,73,1.0,73,0,0
constructed_medium,medium_compressibility,1,24,static,12,0.1,asap,73,2,73,1.0,73,0,5
constructed_medium,medium_compressibility,1,24,capacity_aware,12,0.1,asap,73,3,78,1.0684931506849316,78,0,0
constructed_medium,medium_compressibility,1,24,smooth,12,0.1,asap,73,1,78,1.0684931506849316,73,5,17
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,12,0.1,asap,73,1,78,1.0684931506849316,73,5,17
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,12,0.1,asap,73,1,78,1.0684931506849316,73,5,17
constructed_medium,medium_compressibility,1,24,static,12,0.1,best,73,2,73,1.0,73,0,5
constructed_medium,medium_compressibility,1,24,capacity_aware,12,0.1,best,73,3,78,1.0684931506849316,78,0,0
constructed_medium,medium_compressibility,1,24,smooth,12,0.1,best,73,1,78,1.0684931506849316,73,5,17
constructed_medium,medium_compressibility,1,24,delivery_aware_v1,12,0.1,best,73,1,78,1.0684931506849316,73,5,17
constructed_medium,medium_compressibility,1,24,delivery_aware_v2,12,0.1,best,73,1,78,1.0684931506849316,73,5,17
constructed_low,low_compressibility,1,24,static,0,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,0,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,0,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,0,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,0,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,0,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,0,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,0,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,0,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,0,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,0,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,0,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,0,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,0,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,0,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,0,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,0,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,0,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,0,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,0,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,4,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,4,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,4,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,4,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,4,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,4,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,4,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,4,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,4,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,4,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,4,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,4,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,4,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,4,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,4,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,4,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,4,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,4,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,4,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,4,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,8,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,8,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,8,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,8,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,8,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,8,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,8,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,8,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,8,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,8,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,8,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,8,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,8,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,8,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,8,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,8,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,8,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,8,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,8,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,8,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,12,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,12,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,12,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,12,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,12,0.05,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,12,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,12,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,12,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,12,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,12,0.05,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,12,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,12,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,12,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,12,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,12,0.1,asap,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,static,12,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,capacity_aware,12,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,smooth,12,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v1,12,0.1,best,100,1,100,1.0,100,0,0
constructed_low,low_compressibility,1,24,delivery_aware_v2,12,0.1,best,100,1,100,1.0,100,0,0
constructed_high,high_compressibility,2,24,static,0,0.05,asap,74,10,77,1.0405405405405406,74,3,30
constructed_high,high_compressibility,2,24,capacity_aware,0,0.05,asap,74,,,,,,
constructed_high,high_compressibility,2,24,smooth,0,0.05,asap,74,1,74,1.0,74,0,0
constructed_high,high_compressibility,2,24,delivery_aware_v1,0,0.05,asap,74,1,74,1.0,74,0,0
constructed_high,high_compressibility,2,24,delivery_aware_v2,0,0.05,asap,74,1,74,1.0,74,0,0
constructed_high,high_compressibility,2,24,static,0,0.05,best,74,10,77,1.0405405405405406,74,3,30
constructed_high,high_compressibility,2,24,capacity_aware,0,0.05,best,74,,,,,,
constructed_high,high_compressibility,2,24,smooth,0,0.05,best,74,1,74,1.0,74,0,0
constructed_high,high_compressibility,2,24,delivery_aware_v1,0,0.05,best,74,1,74,1.0,74,0,0
constructed_high,high_compressibility,2,24,delivery_aware_v2,0,0.05,best,74,1,74,1.0,74,0,0
constructed_high,high_compressibility,2,24,static,0,0.1,asap,74,6,81,1.0945945945945945,74,7,38
constructed_high,high_compressibility,2,24,capacity_aware,0,0.1,asap,74,7,81,1.0945945945945945,81,0,0
