trial,match_rate,mean_regret,median_regret,p95_regret,nontrivial_match_rate,nontrivial_mean_regret,nontrivial_median_regret,nontrivial_p95_regret,excluding_ties_match_rate,excluding_ties_mean_regret,excluding_ties_median_regret,excluding_ties_p95_regret,num_cases,num_nontrivial_cases,num_unique_best_cases
232,0.8427197802197802,0.9772378696381997,0.0,2.70987012987013,0.5329218106995884,2.9264950770040907,0.0,11.871428571428572,0.013513513513513514,13.308174164649717,1.0073170731707317,78.31341463414635,1456,486,74
233,0.8557692307692307,0.7879026386568901,0.0,2.96,0.5740740740740741,2.3587145686131077,0.0,10.481463414634147,0.04054054054054054,8.683267689596187,1.4838709677419355,40.28903225806452,1456,486,74
234,0.8578296703296703,0.9015161930831501,0.0,2.9625000000000004,0.5802469135802469,2.6990876864004223,0.0,10.47857142857143,0.08108108108108109,11.995276132277096,2.090212224108659,78.31341463414635,1456,486,74
235,0.8495879120879121,0.8662986115292197,0.0,2.712702702702703,0.5555555555555556,2.593579870057783,0.0,8.957073170731707,0.04054054054054054,11.211563407083693,1.4838709677419355,47.70258064516129,1456,486,74
236,0.8592032967032966,0.8681659353526924,0.0,2.7347619047619047,0.5823045267489712,2.5998171611832475,0.0,11.915263157894737,0.05405405405405406,11.456231240075164,2.6494991511035653,47.04341463414634,1456,486,74
237,0.8489010989010989,0.8364974817287976,0.0,2.555844155844156,0.551440329218107,2.504853091826951,0.0,7.198947368421052,0.05405405405405406,11.67673805675713,1.2469354838709676,78.31341463414635,1456,486,74
238,0.8557692307692307,0.8620727063359411,0.0,2.604736842105263,0.5699588477366255,2.582027490586688,0.0,7.579473684210527,0.0945945945945946,11.70629330658615,1.4929881154499152,48.65560975609756,1456,486,74
239,0.8564560439560439,0.9685719463054511,0.0,2.70987012987013,0.5740740740740741,2.9005329692417816,0.0,11.894594594594595,0.04054054054054054,13.69481994778992,2.256726986624705,81.56780487804878,1456,486,74
240,0.842032967032967,0.7279730834398485,0.0,2.557894736842105,0.5329218106995884,2.1791725266460036,0.0,8.046486486486486,0.06756756756756757,8.39517333144432,1.4337775891341256,45.19806451612903,1456,486,74
241,0.8537087912087912,0.662792176428744,0.0,2.70987012987013,0.5679012345679012,1.9838980397979211,0.0,8.843333333333334,0.10810810810810811,7.577459916269546,1.5543803056027166,47.04341463414634,1456,486,74
242,0.853021978021978,0.7775342629748878,0.0,3.121818181818182,0.5637860082304527,2.328206082555979,0.0,10.42,0.06756756756756757,9.505410152979566,2.268292682926829,47.70258064516129,1456,486,74
243,0.8557692307692307,0.9747005921450074,0.0,3.168780487804878,0.5720164609053497,2.918893685995679,0.0,9.88054054054054,0.06756756756756757,13.636053836555359,1.8941463414634145,84.83219512195123,1456,486,74
244,0.853021978021978,0.920150481215923,0.0,2.7347619047619047,0.5637860082304527,2.755556870600664,0.0,9.866315789473685,0.06756756756756757,12.331551181564071,1.4838709677419355,65.95585365853658,1456,486,74
245,0.8646978021978022,0.8277207678522357,0.0,2.4573684210526316,0.5967078189300411,2.4792020724765935,0.0,9.88054054054054,0.04054054054054054,11.519624486934314,1.4838709677419355,50.28780487804878,1456,486,74
246,0.845467032967033,1.0633960404371199,0.0,2.9796774193548385,0.5411522633744856,3.1846150290271935,0.0,11.871428571428572,0.04054054054054054,14.68169543013561,1.1072299651567945,84.83219512195123,1456,486,74
247,0.853021978021978,0.8021005218315199,0.0,2.6028571428571428,0.5637860082304527,2.4018037634104163,0.0,9.255806451612903,0.0945945945945946,9.9612162375467,1.7681513647642682,46.450322580645164,1456,486,74
248,0.8564560439560439,0.7439743986924716,0.0,2.805,0.5740740740740741,2.2276645961461066,0.0,11.346190476190477,0.04054054054054054,8.722467671841844,1.6665384615384615,45.19806451612903,1456,486,74
249,0.8461538461538461,0.6617239854085897,0.0,2.8769230769230774,0.5452674897119342,1.9806978625852778,0.0,8.994736842105263,0.04054054054054054,6.783266050151739,1.4838709677419355,22.134516129032257,1456,486,74
250,0.845467032967033,0.8164674318528127,0.0,2.805,0.5390946502057613,2.4453993431639818,0.0,8.309677419354838,0.06756756756756757,10.696250924531132,1.7150844854070662,65.95585365853658,1456,486,74
251,0.8447802197802198,0.6902780925539327,0.0,2.9688311688311693,0.5411522633744856,2.0662426774075398,0.0,7.604545454545455,0.02702702702702703,7.863310190248702,1.4838709677419355,37.754634146341466,1456,486,74
252,0.8502747252747253,1.0342924298476832,0.0,3.085844155844156,0.5555555555555556,3.097512996542727,0.0,10.481463414634147,0.02702702702702703,14.96919651202295,1.8806803594351733,83.2,1456,486,74
253,0.8516483516483516,1.1618214764603902,0.0,2.6054794520547944,0.5555555555555556,3.4806832710418276,0.0,13.420526315789475,0.02702702702702703,17.85097554151904,1.4943164362519201,101.13707317073171,1456,486,74
254,0.8427197802197802,0.7576288576097321,0.0,2.6054794520547944,0.5329218106995884,2.2686608130479597,0.0,8.35064935064935,0.0945945945945946,8.572172778758507,1.4929881154499152,46.450322580645164,1456,486,74
255,0.845467032967033,0.9338098959422809,0.0,3.1402739726027393,0.5390946502057613,2.7969438446336645,0.0,11.348441558441559,0.013513513513513514,12.062892192641742,1.4929881154499152,81.56780487804878,1456,486,74
256,0.8557692307692307,0.6498829550181552,0.0,2.966842105263158,0.5699588477366255,1.9464204768255209,0.0,8.0475,0.0,6.693962565035151,1.6763748079877114,31.990243902439026,1456,486,74
257,0.8523351648351648,0.9317920039567306,0.0,2.596842105263158,0.5617283950617284,2.7903444999830636,0.0,8.736341463414634,0.05405405405405406,12.719655584422112,1.0073170731707317,72.01463414634148,1456,486,74
