workload,source,family,role,machine,model,tiles,ccz_share,regime,decision_sites,stages,max_stage_width,wide_stage_fraction,consuming_families,mix_drift,alternation_rate,t_rate,ccz_rate,factory_tiles,makespan_fixed_t,makespan_fixed_ccz,makespan_uniform_oracle,makespan_uniform_min_teq,makespan_min_weighted_count,makespan_two_term_descent,makespan_local_sim_greedy,makespan_share_aware_greedy,makespan_proportional_split,makespan_sim_descent,makespan_best_simple,best_simple_policy,makespan_best_non_stateful,best_non_stateful_policy,residual_headroom_vs_existing_search,makespan_stagedp,seconds_stagedp,makespan_oracle,oracle_status,oracle_seconds,oracle_simulations,lower_bound,headroom_vs_best_non_stateful,residual_headroom_vs_stagedp,max_possible_headroom_vs_stagedp,oracle_heterogeneity,stagedp_heterogeneity,oracle_t_stalls,oracle_ccz_stalls,oracle_t_waste,oracle_ccz_waste,stagedp_t_stalls,stagedp_ccz_stalls,stagedp_t_waste,stagedp_ccz_waste,oracle_space_time,stagedp_space_time,policy_seconds_total,model,tiles,regime
qmpa_draper16,qmpa,parallel_adder,target,C_400_0.5_scarce,C,400,0.5,scarce,16,1,16,1.0,1,0.0,0.0,0.7426,0.1702,378,65,58,58,58,65,54,58,58,65,44,54,two_term_descent,54,two_term_descent,0.0,53,0.031,44,bounded,20.374,8354,12.0,0.1852,0.1698,0.7736,0.25,0.4375,34,37,0,0,44,29,0,0,16632,20034,0.379,C,400,scarce
qmpa_draper16,qmpa,parallel_adder,target,C_400_0.75,C,400,0.75,standard,16,1,16,1.0,1,0.0,0.0,0.7273,0.5,376,54,44,44,44,44,41,44,44,44,43,41,two_term_descent,41,two_term_descent,0.1163,38,0.032,38,bounded,20.404,7952,10.0,0.0732,0.0,0.7368,0.1875,0.1875,25,31,0,0,25,31,0,0,14288,14288,0.391,C,400,standard
qmpa_draper16,qmpa,parallel_adder,target,C_800_0.5,C,800,0.5,standard,16,1,16,1.0,1,0.0,0.0,2.5455,0.6667,788,38,34,34,34,34,32,34,34,38,34,32,two_term_descent,32,two_term_descent,0.1765,29,0.053,28,bounded,20.666,3797,8.0,0.125,0.0345,0.7241,0.375,0.4375,19,19,0,0,20,19,0,0,22064,22852,0.662,C,800,standard
qmpa_draper8,qmpa,parallel_adder,target,A_3200_0.5_abundant,A,3200,0.5,abundant,8,1,8,1.0,1,0.0,0.0,13.1818,3.6667,3179,19,13,13,13,13,13,13,13,19,13,13,uniform_min_teq,13,fixed_ccz,0.0,13,0.075,13,proven,0.554,256,8.0,0.0,0.0,0.3846,0.0,0.0,0,4,8,0,0,4,8,0,41327,41327,0.143,A,3200,abundant
qmpa_draper8,qmpa,parallel_adder,target,A_400_0.25,A,400,0.25,standard,8,1,8,1.0,1,0.0,0.0,2.4545,0.1667,369,28,52,28,52,28,24,52,52,28,24,24,two_term_descent,24,two_term_descent,0.0,24,0.057,24,proven,0.215,256,15.0,0.0,0.0,0.375,0.375,0.375,15,15,0,0,15,15,0,0,8856,8856,0.069,A,400,standard
qmpa_draper8,qmpa,parallel_adder,target,A_400_0.5,A,400,0.5,standard,8,1,8,1.0,1,0.0,0.0,1.6364,0.5,414,34,24,24,24,24,22,24,24,34,21,22,two_term_descent,22,two_term_descent,0.0,21,0.054,21,proven,0.198,256,14.0,0.0455,0.0,0.3333,0.25,0.25,11,13,0,0,11,13,0,0,8694,8694,0.062,A,400,standard
qmpa_draper8,qmpa,parallel_adder,target,A_400_0.75,A,400,0.75,standard,8,1,8,1.0,1,0.0,0.0,0.8182,0.6667,387,52,21,21,21,21,21,21,21,21,20,21,uniform_min_teq,21,fixed_ccz,0.0,20,0.054,20,proven,0.181,256,14.0,0.0476,0.0,0.3,0.125,0.125,9,12,0,0,9,12,0,0,7740,7740,0.057,A,400,standard
qmpa_draper8,qmpa,parallel_adder,target,A_800_0.5,A,800,0.5,standard,8,1,8,1.0,1,0.0,0.0,3.2727,1.0,828,25,18,18,18,18,18,18,18,25,18,18,uniform_min_teq,18,fixed_ccz,0.0,18,0.059,18,proven,0.256,256,11.0,0.0,0.0,0.3889,0.0,0.0,0,10,0,0,0,10,0,0,14904,14904,0.079,A,800,standard
qmpa_draper8,qmpa,parallel_adder,target,B_400_0.25,B,400,0.25,standard,8,1,8,1.0,1,0.0,0.0,1.8182,0.1667,408,35,55,35,55,35,28,55,55,35,28,28,two_term_descent,28,two_term_descent,0.0,29,0.1,28,proven,0.912,256,8.0,0.0,0.0345,0.7241,0.375,0.375,20,18,0,0,20,18,0,0,11424,11832,0.313,B,400,standard
qmpa_draper8,qmpa,parallel_adder,target,B_400_0.5,B,400,0.5,standard,8,1,8,1.0,1,0.0,0.0,1.2727,0.3333,386,43,33,33,33,33,27,33,33,43,27,27,two_term_descent,27,two_term_descent,0.0,28,0.088,27,proven,0.723,256,8.0,0.0,0.0357,0.7143,0.25,0.375,14,18,0,0,19,18,0,0,10422,10808,0.244,B,400,standard
qmpa_draper8,qmpa,parallel_adder,target,B_400_0.5_scarce,B,400,0.5,scarce,8,1,8,1.0,1,0.0,0.0,0.7426,0.1702,370,65,32,32,32,65,41,32,32,65,29,32,uniform_min_teq,32,fixed_ccz,0.0,32,0.078,29,proven,0.484,256,8.0,0.0938,0.0938,0.75,0.25,0.0,22,18,0,0,0,24,0,0,10730,11840,0.197,B,400,scarce
qmpa_draper8,qmpa,parallel_adder,target,B_400_0.75,B,400,0.75,standard,8,1,8,1.0,1,0.0,0.0,0.7273,0.6667,442,61,23,23,23,23,23,23,23,23,23,23,uniform_min_teq,23,fixed_ccz,0.0,23,0.082,23,proven,0.598,256,8.0,0.0,0.0,0.6522,0.0,0.0,0,14,0,0,0,14,0,0,10166,10166,0.177,B,400,standard
qmpa_draper8,qmpa,parallel_adder,target,B_800_0.5,B,800,0.5,standard,8,1,8,1.0,1,0.0,0.0,2.5455,0.6667,772,30,21,21,21,21,21,21,21,30,21,21,uniform_min_teq,21,fixed_ccz,0.0,21,0.108,21,proven,1.243,256,8.0,0.0,0.0,0.619,0.0,0.0,0,12,0,0,0,12,0,0,16212,16212,0.394,B,800,standard
qmpa_draper8,qmpa,parallel_adder,target,C_400_0.25,C,400,0.25,standard,8,1,8,1.0,1,0.0,0.0,1.8182,0.1667,412,34,55,34,55,34,33,55,55,34,28,33,two_term_descent,33,two_term_descent,0.0,33,0.093,28,proven,0.882,256,8.0,0.1515,0.1515,0.7576,0.375,0.125,20,18,0,0,25,5,0,0,11536,13596,0.308,C,400,standard
qmpa_draper8,qmpa,parallel_adder,target,C_400_0.5,C,400,0.5,standard,8,1,8,1.0,1,0.0,0.0,1.2727,0.3333,394,39,33,33,33,33,33,33,33,39,27,33,uniform_min_teq,33,fixed_ccz,0.0,33,0.082,27,proven,0.706,256,8.0,0.1818,0.1818,0.7576,0.25,0.0,15,19,0,0,0,25,0,0,10638,13002,0.242,C,400,standard
qmpa_draper8,qmpa,parallel_adder,target,C_400_0.5_scarce,C,400,0.5,scarce,8,1,8,1.0,1,0.0,0.0,0.7426,0.1702,378,41,32,32,32,41,35,32,32,41,29,32,uniform_min_teq,32,fixed_ccz,0.0,32,0.075,29,proven,0.464,256,8.0,0.0938,0.0938,0.75,0.25,0.0,22,19,0,0,0,25,0,0,10962,12096,0.196,C,400,scarce
qmpa_draper8,qmpa,parallel_adder,target,C_400_0.75,C,400,0.75,standard,8,1,8,1.0,1,0.0,0.0,0.7273,0.5,376,37,29,29,29,29,27,29,29,29,26,27,two_term_descent,27,two_term_descent,0.0,29,0.075,26,proven,0.546,256,8.0,0.037,0.1034,0.7241,0.125,0.25,12,19,0,0,20,16,0,0,9776,10904,0.181,C,400,standard
qmpa_draper8,qmpa,parallel_adder,target,C_800_0.5,C,800,0.5,standard,8,1,8,1.0,1,0.0,0.0,2.5455,0.6667,788,27,22,22,22,22,25,22,22,27,22,22,uniform_min_teq,22,fixed_ccz,0.0,22,0.105,22,proven,1.222,256,8.0,0.0,0.0,0.6364,0.0,0.0,0,13,0,0,0,13,0,0,17336,17336,0.401,C,800,standard
qmpa_mul6,qmpa,multiplier,target,A_3200_0.5_abundant,A,3200,0.5,abundant,93,63,2,0.4762,1,0.0,0.0,13.1818,3.6667,3179,695,564,564,564,564,564,564,564,695,564,564,uniform_min_teq,564,fixed_ccz,0.0,564,1.109,564,bounded,26.282,2417,560.0,0.0,0.0,0.0071,0.0,0.0,0,3,7271,1925,0,3,7271,1925,1792956,1792956,6.266,A,3200,abundant
qmpa_mul6,qmpa,multiplier,target,A_400_0.25,A,400,0.25,standard,93,63,2,0.4762,1,0.0,0.0,2.4545,0.1667,369,695,593,593,593,695,593,593,593,695,569,593,uniform_min_teq,593,fixed_ccz,0.0,593,1.081,569,bounded,25.447,2838,560.0,0.0405,0.0405,0.0556,0.1613,0.0,0,3,1281,0,0,57,1399,0,209961,218817,5.245,A,400,standard
qmpa_mul6,qmpa,multiplier,target,A_400_0.5,A,400,0.5,standard,93,63,2,0.4762,1,0.0,0.0,1.6364,0.5,414,695,564,564,564,564,564,564,564,695,564,564,uniform_min_teq,564,fixed_ccz,0.0,564,0.979,564,bounded,24.677,2931,560.0,0.0,0.0,0.0071,0.0,0.0,0,3,875,155,0,3,875,155,233496,233496,4.568,A,400,standard
qmpa_mul6,qmpa,multiplier,target,A_400_0.75,A,400,0.75,standard,93,63,2,0.4762,1,0.0,0.0,0.8182,0.6667,387,704,564,564,564,564,564,564,564,564,564,564,uniform_min_teq,564,fixed_ccz,0.0,564,1.009,564,bounded,24.604,3031,560.0,0.0,0.0,0.0071,0.0,0.0,0,3,422,248,0,3,422,248,218268,218268,4.49,A,400,standard
qmpa_mul6,qmpa,multiplier,target,A_800_0.5,A,800,0.5,standard,93,63,2,0.4762,1,0.0,0.0,3.2727,1.0,828,695,564,564,564,564,564,564,564,695,564,564,uniform_min_teq,564,fixed_ccz,0.0,564,1.001,564,bounded,24.829,2859,560.0,0.0,0.0,0.0071,0.0,0.0,0,3,1782,434,0,3,1782,434,466992,466992,4.679,A,800,standard
qmpa_mul6,qmpa,multiplier,target,B_400_0.25,B,400,0.25,standard,93,63,2,0.4762,1,0.0,0.0,1.8182,0.1667,408,698,596,596,596,698,584,596,596,698,571,584,two_term_descent,584,two_term_descent,0.0,596,1.179,571,bounded,29.356,1839,560.0,0.0223,0.0419,0.0604,0.1613,0.0,0,7,0,0,0,61,0,0,232968,243168,9.613,B,400,standard
qmpa_mul6,qmpa,multiplier,target,B_400_0.5,B,400,0.5,standard,93,63,2,0.4762,1,0.0,0.0,1.2727,0.3333,386,699,567,567,567,567,567,567,567,699,567,567,uniform_min_teq,567,fixed_ccz,0.0,567,1.169,567,bounded,27.286,1979,560.0,0.0,0.0,0.0123,0.0,0.0,0,6,0,0,0,6,0,0,218862,218862,7.53,B,400,standard
qmpa_mul6,qmpa,multiplier,target,B_400_0.5_scarce,B,400,0.5,scarce,93,63,2,0.4762,1,0.0,0.0,0.7426,0.1702,370,720,566,566,566,720,566,566,566,720,566,566,uniform_min_teq,566,fixed_ccz,0.0,566,1.131,566,bounded,26.215,2134,560.0,0.0,0.0,0.0106,0.0,0.0,0,5,0,0,0,5,0,0,209420,209420,6.323,B,400,scarce
qmpa_mul6,qmpa,multiplier,target,B_400_0.75,B,400,0.75,standard,93,63,2,0.4762,1,0.0,0.0,0.7273,0.6667,442,714,567,567,567,567,567,567,567,567,567,567,uniform_min_teq,567,fixed_ccz,0.0,567,0.321,567,bounded,26.74,2112,560.0,0.0,0.0,0.0123,0.0,0.0,0,6,0,0,0,6,0,0,250614,250614,6.866,B,400,standard
qmpa_mul6,qmpa,multiplier,target,B_800_0.5,B,800,0.5,standard,93,63,2,0.4762,1,0.0,0.0,2.5455,0.6667,772,697,566,566,566,566,566,566,566,697,566,566,uniform_min_teq,566,fixed_ccz,0.0,566,0.326,566,bounded,29.847,1625,560.0,0.0,0.0,0.0106,0.0,0.0,0,5,0,0,0,5,0,0,436952,436952,9.87,B,800,standard
qmpa_mul6,qmpa,multiplier,target,C_400_0.25,C,400,0.25,standard,93,63,2,0.4762,1,0.0,0.0,1.8182,0.1667,412,696,596,596,596,696,584,596,596,696,571,584,two_term_descent,584,two_term_descent,0.0018,596,1.229,570,bounded,29.538,1782,560.0,0.024,0.0436,0.0604,0.1613,0.0,1,5,0,0,0,61,0,0,234840,245552,9.514,C,400,standard
qmpa_mul6,qmpa,multiplier,target,C_400_0.5,C,400,0.5,standard,93,63,2,0.4762,1,0.0,0.0,1.2727,0.3333,394,695,567,567,567,567,567,567,567,695,567,567,uniform_min_teq,567,fixed_ccz,0.0,567,1.157,567,bounded,27.418,1909,560.0,0.0,0.0,0.0123,0.0,0.0,0,6,0,0,0,6,0,0,223398,223398,7.453,C,400,standard
qmpa_mul6,qmpa,multiplier,target,C_400_0.5_scarce,C,400,0.5,scarce,93,63,2,0.4762,1,0.0,0.0,0.7426,0.1702,378,702,566,566,566,702,566,566,566,702,566,566,uniform_min_teq,566,fixed_ccz,0.0,566,1.087,566,bounded,26.4,2075,560.0,0.0,0.0,0.0106,0.0,0.0,0,6,0,0,0,6,0,0,213948,213948,6.346,C,400,scarce
qmpa_mul6,qmpa,multiplier,target,C_400_0.75,C,400,0.75,standard,93,63,2,0.4762,1,0.0,0.0,0.7273,0.5,376,699,568,568,568,568,568,568,568,568,568,568,uniform_min_teq,568,fixed_ccz,0.0,568,0.813,568,bounded,27.505,2101,560.0,0.0,0.0,0.0141,0.0,0.0,0,7,0,0,0,7,0,0,213568,213568,7.525,C,400,standard
qmpa_mul6,qmpa,multiplier,target,C_800_0.5,C,800,0.5,standard,93,63,2,0.4762,1,0.0,0.0,2.5455,0.6667,788,695,566,566,566,566,566,566,566,695,566,566,uniform_min_teq,566,fixed_ccz,0.0,566,0.309,566,bounded,29.877,1609,560.0,0.0,0.0,0.0106,0.0,0.0,0,5,0,0,0,5,0,0,446008,446008,9.964,C,800,standard
qmpa_mul8,qmpa,multiplier,target,A_3200_0.5_abundant,A,3200,0.5,abundant,164,108,2,0.5185,1,0.0,0.0,13.1818,3.6667,3179,1188,967,967,967,967,967,967,967,1188,967,967,uniform_min_teq,967,fixed_ccz,0.0,967,1.965,967,bounded,36.975,1450,963.0,0.0,0.0,0.0041,0.0,0.0,0,3,12583,3332,0,3,12583,3332,3074093,3074093,16.827,A,3200,abundant
qmpa_mul8,qmpa,multiplier,target,A_400_0.25,A,400,0.25,standard,164,108,2,0.5185,1,0.0,0.0,2.4545,0.1667,369,1188,1022,1022,1022,1188,990,1022,1022,1188,973,990,two_term_descent,990,two_term_descent,0.0,1022,1.844,973,bounded,36.869,1530,963.0,0.0172,0.0479,0.0577,0.1646,0.0,0,9,2224,0,0,107,2452,0,359037,377118,17.103,A,400,standard
qmpa_mul8,qmpa,multiplier,target,A_400_0.5,A,400,0.5,standard,164,108,2,0.5185,1,0.0,0.0,1.6364,0.5,414,1188,967,967,967,967,967,967,967,1188,967,967,uniform_min_teq,967,fixed_ccz,0.0,967,1.722,967,bounded,33.771,1607,963.0,0.0,0.0,0.0041,0.0,0.0,0,3,1534,285,0,3,1534,285,400338,400338,13.86,A,400,standard
qmpa_mul8,qmpa,multiplier,target,A_400_0.75,A,400,0.75,standard,164,108,2,0.5185,1,0.0,0.0,0.8182,0.6667,387,1201,967,967,967,967,967,967,967,967,967,967,uniform_min_teq,967,fixed_ccz,0.0,967,1.796,967,bounded,33.684,1667,963.0,0.0,0.0,0.0041,0.0,0.0,0,3,751,446,0,3,751,446,374229,374229,13.711,A,400,standard
qmpa_mul8,qmpa,multiplier,target,A_800_0.5,A,800,0.5,standard,164,108,2,0.5185,1,0.0,0.0,3.2727,1.0,828,1188,967,967,967,967,967,967,967,1188,967,967,uniform_min_teq,967,fixed_ccz,0.0,967,1.759,967,bounded,34.146,1586,963.0,0.0,0.0,0.0041,0.0,0.0,0,3,3100,766,0,3,3100,766,800676,800676,14.078,A,800,standard
qmpa_mul8,qmpa,multiplier,target,B_400_0.25,B,400,0.25,standard,164,108,2,0.5185,1,0.0,0.0,1.8182,0.1667,408,1191,1025,1025,1025,1191,993,1025,1025,1191,975,993,two_term_descent,993,two_term_descent,0.0,1025,2.161,975,bounded,45.251,1129,963.0,0.0181,0.0488,0.0605,0.1646,0.0,0,12,0,0,0,111,0,0,397800,418200,24.289,B,400,standard
qmpa_mul8,qmpa,multiplier,target,B_400_0.5,B,400,0.5,standard,164,108,2,0.5185,1,0.0,0.0,1.2727,0.3333,386,1192,970,970,970,970,970,970,970,1192,970,970,uniform_min_teq,970,fixed_ccz,0.0,970,2.085,970,bounded,39.695,1196,963.0,0.0,0.0,0.0072,0.0,0.0,0,7,0,0,0,7,0,0,374420,374420,19.224,B,400,standard
qmpa_mul8,qmpa,multiplier,target,B_400_0.5_scarce,B,400,0.5,scarce,164,108,2,0.5185,1,0.0,0.0,0.7426,0.1702,370,1222,969,969,969,1222,969,969,969,1222,969,969,uniform_min_teq,969,fixed_ccz,0.0,969,1.89,969,bounded,38.688,1244,963.0,0.0,0.0,0.0062,0.0,0.0,0,7,0,0,0,7,0,0,358530,358530,18.291,B,400,scarce
qmpa_mul8,qmpa,multiplier,target,B_400_0.75,B,400,0.75,standard,164,108,2,0.5185,1,0.0,0.0,0.7273,0.6667,442,1213,970,970,970,970,970,970,970,970,970,970,uniform_min_teq,970,fixed_ccz,0.0,970,0.334,970,bounded,38.228,1286,963.0,0.0,0.0,0.0072,0.0,0.0,0,6,0,0,0,6,0,0,428740,428740,17.923,B,400,standard
qmpa_mul8,qmpa,multiplier,target,B_800_0.5,B,800,0.5,standard,164,108,2,0.5185,1,0.0,0.0,2.5455,0.6667,772,1190,969,969,969,969,969,969,969,1190,969,969,uniform_min_teq,969,fixed_ccz,0.0,969,0.376,969,bounded,43.65,1106,963.0,0.0,0.0,0.0062,0.0,0.0,0,5,0,0,0,5,0,0,748068,748068,23.615,B,800,standard
qmpa_mul8,qmpa,multiplier,target,C_400_0.25,C,400,0.25,standard,164,108,2,0.5185,1,0.0,0.0,1.8182,0.1667,412,1189,1025,1025,1025,1189,993,1025,1025,1189,975,993,two_term_descent,993,two_term_descent,0.0,1025,2.239,975,bounded,44.848,1112,963.0,0.0181,0.0488,0.0605,0.1646,0.0,0,12,0,0,0,111,0,0,401700,422300,24.353,C,400,standard
qmpa_mul8,qmpa,multiplier,target,C_400_0.5,C,400,0.5,standard,164,108,2,0.5185,1,0.0,0.0,1.2727,0.3333,394,1188,970,970,970,970,970,970,970,1188,970,970,uniform_min_teq,970,fixed_ccz,0.0,970,2.082,970,bounded,39.601,1194,963.0,0.0,0.0,0.0072,0.0,0.0,0,7,0,0,0,7,0,0,382180,382180,19.427,C,400,standard
qmpa_mul8,qmpa,multiplier,target,C_400_0.5_scarce,C,400,0.5,scarce,164,108,2,0.5185,1,0.0,0.0,0.7426,0.1702,378,1196,970,970,970,1196,969,970,970,1196,969,969,two_term_descent,969,two_term_descent,0.0,970,1.974,969,bounded,41.424,1237,963.0,0.0,0.001,0.0072,0.0061,0.0,0,6,0,0,0,8,0,0,366282,366660,21.495,C,400,scarce
qmpa_mul8,qmpa,multiplier,target,C_400_0.75,C,400,0.75,standard,164,108,2,0.5185,1,0.0,0.0,0.7273,0.5,376,1193,971,971,971,971,971,971,971,971,971,971,uniform_min_teq,971,fixed_ccz,0.0,971,0.975,971,bounded,40.924,1312,963.0,0.0,0.0,0.0082,0.0,0.0,0,7,0,0,0,7,0,0,365096,365096,21.077,C,400,standard
qmpa_mul8,qmpa,multiplier,target,C_800_0.5,C,800,0.5,standard,164,108,2,0.5185,1,0.0,0.0,2.5455,0.6667,788,1188,969,969,969,969,969,969,969,1188,969,969,uniform_min_teq,969,fixed_ccz,0.0,969,0.363,969,bounded,43.8,1086,963.0,0.0,0.0,0.0062,0.0,0.0,0,5,0,0,0,5,0,0,763572,763572,23.803,C,800,standard
qt_aliassamp16,qualtran,state_preparation,target,A_3200_0.5_abundant,A,3200,0.5,abundant,39,22,6,0.3636,1,0.0,0.0,13.1818,3.6667,3179,348,299,299,299,299,299,299,299,348,299,299,uniform_min_teq,299,fixed_ccz,0.0,299,1.349,299,bounded,22.845,2761,297.0,0.0,0.0,0.0067,0.0,0.0,0,1,3778,1007,0,1,3778,1007,950521,950521,2.822,A,3200,abundant
qt_aliassamp16,qualtran,state_preparation,target,A_400_0.25,A,400,0.25,standard,39,22,6,0.3636,1,0.0,0.0,2.4545,0.1667,369,348,301,301,301,348,301,301,301,348,301,301,uniform_min_teq,301,fixed_ccz,0.0,301,1.128,301,bounded,21.648,3401,297.0,0.0,0.0,0.0133,0.0,0.0,0,3,683,0,0,3,683,0,111069,111069,1.724,A,400,standard
qt_aliassamp16,qualtran,state_preparation,target,A_400_0.5,A,400,0.5,standard,39,22,6,0.3636,1,0.0,0.0,1.6364,0.5,414,348,299,299,299,299,299,299,299,348,299,299,uniform_min_teq,299,fixed_ccz,0.0,299,1.285,299,bounded,21.637,3431,297.0,0.0,0.0,0.0067,0.0,0.0,0,1,441,76,0,1,441,76,123786,123786,1.668,A,400,standard
qt_aliassamp16,qualtran,state_preparation,target,A_400_0.75,A,400,0.75,standard,39,22,6,0.3636,1,0.0,0.0,0.8182,0.6667,387,353,299,299,299,299,299,299,299,299,299,299,uniform_min_teq,299,fixed_ccz,0.0,299,1.344,299,bounded,21.581,3533,297.0,0.0,0.0,0.0067,0.0,0.0513,0,1,205,125,0,1,197,127,115713,115713,1.566,A,400,standard
qt_aliassamp16,qualtran,state_preparation,target,A_800_0.5,A,800,0.5,standard,39,22,6,0.3636,1,0.0,0.0,3.2727,1.0,828,348,299,299,299,299,299,299,299,348,299,299,uniform_min_teq,299,fixed_ccz,0.0,299,1.233,299,bounded,21.783,3374,297.0,0.0,0.0,0.0067,0.0,0.0,0,1,914,223,0,1,914,223,247572,247572,1.848,A,800,standard
qt_aliassamp16,qualtran,state_preparation,target,B_400_0.25,B,400,0.25,standard,39,22,6,0.3636,1,0.0,0.0,1.8182,0.1667,408,351,304,304,304,351,304,304,304,351,304,304,uniform_min_teq,304,fixed_ccz,0.0,304,1.549,304,bounded,24.013,2200,297.0,0.0,0.0,0.023,0.0,0.0,0,6,0,0,0,6,0,0,124032,124032,3.933,B,400,standard
qt_aliassamp16,qualtran,state_preparation,target,B_400_0.5,B,400,0.5,standard,39,22,6,0.3636,1,0.0,0.0,1.2727,0.3333,386,352,302,302,302,302,302,302,302,352,302,302,uniform_min_teq,302,fixed_ccz,0.0,302,1.457,302,bounded,23.481,2278,297.0,0.0,0.0,0.0166,0.0,0.0,0,4,0,0,0,4,0,0,116572,116572,3.466,B,400,standard
qt_aliassamp16,qualtran,state_preparation,target,B_400_0.5_scarce,B,400,0.5,scarce,39,22,6,0.3636,1,0.0,0.0,0.7426,0.1702,370,363,301,301,301,363,301,301,301,363,301,301,uniform_min_teq,301,fixed_ccz,0.0,301,1.359,301,bounded,22.6,2668,297.0,0.0,0.0,0.0133,0.0,0.0,0,3,0,0,0,3,0,0,111370,111370,2.509,B,400,scarce
qt_aliassamp16,qualtran,state_preparation,target,B_400_0.75,B,400,0.75,standard,39,22,6,0.3636,1,0.0,0.0,0.7273,0.6667,442,374,302,302,302,302,302,302,302,302,302,302,uniform_min_teq,302,fixed_ccz,0.0,302,1.376,302,bounded,23.303,2533,297.0,0.0,0.0,0.0166,0.0,0.0,0,4,0,0,0,4,0,0,133484,133484,3.325,B,400,standard
qt_aliassamp16,qualtran,state_preparation,target,B_800_0.5,B,800,0.5,standard,39,22,6,0.3636,1,0.0,0.0,2.5455,0.6667,772,350,301,301,301,301,301,301,301,350,301,301,uniform_min_teq,301,fixed_ccz,0.0,301,0.883,301,bounded,25.137,1907,297.0,0.0,0.0,0.0133,0.0,0.0,0,3,0,0,0,3,0,0,232372,232372,5.109,B,800,standard
qt_aliassamp16,qualtran,state_preparation,target,C_400_0.25,C,400,0.25,standard,39,22,6,0.3636,1,0.0,0.0,1.8182,0.1667,412,349,304,304,304,349,304,304,304,349,304,304,uniform_min_teq,304,fixed_ccz,0.0,304,1.63,304,bounded,24.045,2156,297.0,0.0,0.0,0.023,0.0,0.0,0,6,0,0,0,6,0,0,125248,125248,4.099,C,400,standard
qt_aliassamp16,qualtran,state_preparation,target,C_400_0.5,C,400,0.5,standard,39,22,6,0.3636,1,0.0,0.0,1.2727,0.3333,394,348,302,302,302,302,302,302,302,348,302,302,uniform_min_teq,302,fixed_ccz,0.0,302,1.436,302,bounded,23.412,2344,297.0,0.0,0.0,0.0166,0.0,0.0,0,4,0,0,0,4,0,0,118988,118988,3.4,C,400,standard
qt_aliassamp16,qualtran,state_preparation,target,C_400_0.5_scarce,C,400,0.5,scarce,39,22,6,0.3636,1,0.0,0.0,0.7426,0.1702,378,354,301,301,301,354,301,301,301,354,301,301,uniform_min_teq,301,fixed_ccz,0.0,301,1.34,301,bounded,22.982,2581,297.0,0.0,0.0,0.0133,0.0,0.0,0,3,0,0,0,3,0,0,113778,113778,2.941,C,400,scarce
qt_aliassamp16,qualtran,state_preparation,target,C_400_0.75,C,400,0.75,standard,39,22,6,0.3636,1,0.0,0.0,0.7273,0.5,376,353,303,303,303,303,303,303,303,303,303,303,uniform_min_teq,303,fixed_ccz,0.0,303,1.427,303,bounded,23.549,2579,297.0,0.0,0.0,0.0198,0.0,0.0,0,5,0,0,0,5,0,0,113928,113928,3.515,C,400,standard
qt_aliassamp16,qualtran,state_preparation,target,C_800_0.5,C,800,0.5,standard,39,22,6,0.3636,1,0.0,0.0,2.5455,0.6667,788,348,301,301,301,301,301,301,301,348,301,301,uniform_min_teq,301,fixed_ccz,0.0,301,0.88,301,bounded,25.113,1906,297.0,0.0,0.0,0.0133,0.0,0.0,0,3,0,0,0,3,0,0,237188,237188,5.116,C,800,standard
qt_aliassamp8,qualtran,state_preparation,target,A_3200_0.5_abundant,A,3200,0.5,abundant,33,13,7,0.4615,1,0.0,0.0,13.1818,3.6667,3179,167,136,136,136,136,136,136,136,167,136,136,uniform_min_teq,136,fixed_ccz,0.0,136,1.999,136,bounded,22.143,3377,134.0,0.0,0.0,0.0147,0.0,0.0909,0,2,1629,416,5,1,1617,419,432344,432344,2.16,A,3200,abundant
qt_aliassamp8,qualtran,state_preparation,target,A_400_0.25,A,400,0.25,standard,33,13,7,0.4615,1,0.0,0.0,2.4545,0.1667,369,167,243,167,243,167,137,243,243,167,137,137,two_term_descent,137,two_term_descent,0.0,153,1.877,137,bounded,21.406,3826,134.0,0.0,0.1046,0.1242,0.3939,0.4545,19,2,200,0,10,62,259,0,50553,56457,1.38,A,400,standard
qt_aliassamp8,qualtran,state_preparation,target,A_400_0.5,A,400,0.5,standard,33,13,7,0.4615,1,0.0,0.0,1.6364,0.5,414,169,139,139,139,139,139,139,139,169,136,139,uniform_min_teq,139,fixed_ccz,0.0,138,1.888,136,bounded,21.421,3915,134.0,0.0216,0.0145,0.029,0.3939,0.1515,34,1,95,21,8,22,158,7,56304,57132,1.528,A,400,standard
qt_aliassamp8,qualtran,state_preparation,target,A_400_0.75,A,400,0.75,standard,33,13,7,0.4615,1,0.0,0.0,0.8182,0.6667,387,225,137,137,137,137,137,137,137,137,137,137,uniform_min_teq,137,fixed_ccz,0.0,137,1.849,137,bounded,21.206,4486,134.0,0.0,0.0,0.0219,0.0,0.0606,0,22,72,23,13,14,64,25,53019,53019,1.278,A,400,standard
qt_aliassamp8,qualtran,state_preparation,target,A_800_0.5,A,800,0.5,standard,33,13,7,0.4615,1,0.0,0.0,3.2727,1.0,828,167,136,136,136,136,136,136,136,167,136,136,uniform_min_teq,136,fixed_ccz,0.0,136,1.868,136,bounded,21.307,4280,134.0,0.0,0.0,0.0147,0.0,0.0909,0,14,381,66,6,4,369,69,112608,112608,1.328,A,800,standard
